GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"McAllen-Edinburg-Mission, TX",32580,.01029393,.01596304,.01054839,.01388596,.01405569,.00625181,.00430176,.00830734,.01135488,.00953665,.01716034,.01835714
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Memphis, TN-MS-AR",32820,.07508002,.05517275,.03501831,.05219238,.0720505,.07455418,.10325629,.09912596,.13910972,.14757194,.07952804,.12550879
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.36706257,.37499696,.37519854,.38021845,.37528774,.37484106,.37759927,.37554112,.37962919,.37880364,.38278204,.37457412
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Milwaukee-Waukesha-West Allis, WI",33340,.01244888,.01691006,.02324361,.04945837,.07686988,.06406602,.03807104,.03965829,.05480483,.05460812,.03247579,.02681856
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.0324543,.02568748,.02522866,.03991128,.04828477,.04649195,.05390435,.03691014,.02992566,.04568906,.03725186,.02567292
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.12098818,.15137938,.14647469,.13737771,.14419998,.14463803,.12830186,.11409881,.10704431,.11348586,.11231755,.118546
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"New Haven-Milford, CT",35300,.09672426,.09668656,.07890017,.09364511,.11865948,.12813394,.10905532,.08870107,.11525916,.1357221,.12632766,.11860394
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"New Orleans-Metairie, LA",35380,.3499231,.38655502,.40423876,.3699885,.37637487,.38743106,.39859781,.36838725,.33190724,.36898574,.42373073,.41359434
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.19717929,.19459403,.19300775,.19361043,.19487572,.19534291,.20121317,.20829006,.20497169,.20735422,.2157896,.21863496
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"North Port-Sarasota-Bradenton, FL",35840,.10356887,.11041469,.08356765,.10305665,.15470402,.18247069,.14393331,.1220626,.14511719,.14454952,.17005971,.18278758
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Ogden-Clearfield, UT",36260,.05586284,.07724249,.12340952,.10419698,.07306776,.07065695,.03881263,.06559444,.09767814,.08180606,.05155176,.0258152
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Oklahoma City, OK",36420,.05163805,.03450165,.05697761,.07594339,.05145654,.05087491,.05265814,.07079674,.09805256,.13430914,.10631678,.10948865
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Omaha-Council Bluffs, NE-IA",36540,.13547347,.10971778,.08930845,.10816799,.08426934,.04419601,.07320575,.10362114,.12237309,.09549587,.09583142,.12783127
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Orlando-Kissimmee-Sanford, FL",36740,.14385812,.15564542,.18093333,.18270397,.17597553,.15286252,.16616921,.16964374,.16557594,.17154124,.17862466,.18818274
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.03542298,.04067165,.05625839,.04728591,.02611132,.02967926,.06030998,.06211557,.04473248,.0432213,.04935538,.05595389
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Palm Bay-Melbourne-Titusville, FL",37340,.13730319,.14091109,.13553426,.14833702,.17757617,.1684732,.15654652,.13872455,.15744221,.23399225,.19092071,.07616507
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.08138159,.0781795,.0826997,.08964615,.08422413,.08317698,.09877424,.09781867,.08677096,.09610495,.10883065,.11226016
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.0459389,.03818198,.03006836,.03498049,.04515881,.04038496,.03528142,.03594424,.03793286,.04435738,.05303545,.05235363
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Pittsburgh, PA",38300,.01386402,.01624775,.04328591,.05303462,.03195638,.01781256,.01718795,.02534695,.03636943,.03295823,.03719069,.03112333
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.02609932,.04854334,.05173228,.04772117,.04691877,.03456468,.03308509,.03994711,.03333516,.03523629,.03092761,.02545982
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Providence-Warwick, RI-MA",39300,.25866738,.26918113,.27642602,.28872725,.29173347,.28991583,.3068949,.321969,.31888503,.33126163,.30961332,.29172677
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Provo-Orem, UT",39340,.09712525,.04675419,.05338747,.12032084,.11309488,.04136858,.06752372,.11348296,.11087781,.08447202,.07709282,.10691838
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Raleigh, NC",39580,.07475913,.09501193,.11162779,.10224148,.12800133,.13888106,.13842307,.1255517,.11408621,.12452982,.14909413,.16559234
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Richmond, VA",40060,.13912278,.10218686,.17324655,.19910705,.17658354,.17541602,.1539645,.17600669,.24349433,.22836474,.20077242,.22708388
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Riverside-San Bernardino-Ontario, CA",40140,.0798288,.07668365,.08033759,.08236302,.07946116,.07572103,.0722651,.07601477,.08348901,.07987743,.0831651,.09112955
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Rochester, NY",40380,.04637498,.0506514,.05806296,.06809853,.09166127,.0714764,.03572023,.06033962,.08475938,.07024512,.09010953,.11492953
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.0259099,.03632857,.04737053,.03744792,.0283765,.03314755,.03485657,.03516303,.03935766,.03940151,.03373249,.04389549
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"St. Louis, MO-IL",41180,.0398115,.02930835,.02055573,.02162267,.01786777,.02703962,.04539675,.03539881,.02645513,.03008729,.02972035,.03758116
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Salt Lake City, UT",41620,.0475236,.04237013,.03443131,.04302568,.03967224,.0365363,.05865209,.06258124,.05504631,.07276056,.08021631,.07740062
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"San Antonio-New Braunfels, TX",41700,.0487934,.04508267,.05075652,.0419079,.0419354,.05665434,.05558934,.05474471,.06941166,.0796475,.06550126,.05680699
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"San Diego-Carlsbad, CA",41740,.02352071,.0180536,.02146117,.02129831,.02280442,.0263557,.02745695,.0232752,.01970205,.02702263,.02948176,.03002239
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"San Francisco-Oakland-Hayward, CA",41860,.07667666,.08473301,.08462279,.08539546,.08784477,.08079783,.0891985,.10084581,.09511073,.09279237,.09934064,.11279623
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.02864766,.03242666,.03338116,.03514774,.034602,.03431898,.03039705,.02314478,.0217679,.02840909,.02910915,.02913548
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.15879785,.2108548,.20305431,.31898972,.27384642,.13434072,.30951083,.49707866,.45116153,.39514709,.48226336,.57418919
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Seattle-Tacoma-Bellevue, WA",42660,.03293119,.04001596,.03073354,.02219626,.02562097,.02749192,.03409158,.04171787,.04326469,.04247263,.04044988,.0378502
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Spokane-Spokane Valley, WA",44060,.03067065,.04121406,.03157836,.03301826,.0319164,.01803452,.0440191,.04266018,.0060353,.00567363,.00942234,.03523285
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Springfield, MA",44140,.07108253,.07738534,.08995514,.11818664,.12798564,.15843278,.19486091,.19150347,.14248429,.11400653,.09812082,.21837462
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Stockton-Lodi, CA",44700,.02495204,.02461774,.02975314,.03763279,.03681774,.044326,.04611191,.0273257,.02485698,.03947008,.03240823,.02627479
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Syracuse, NY",45060,.07333031,.05845582,.0573321,.10583194,.1167642,.09079378,.07971112,.06841785,.08576193,.07351733,.05361881,.0611704
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.22992598,.1930926,.19031115,.21060677,.19878937,.1910487,.19655129,.20719317,.21559441,.20580915,.19682796,.20353301
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Toledo, OH",45780,.022935,.02100938,.02739992,.09879593,.09190077,.03427047,.00234714,.08813465,.06973228,0,.02740201,.04082097
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tucson, AZ",46060,.02197971,.03487112,.04383674,.0341597,.03379914,.0272535,.01781646,.01422187,.02375502,.02317853,.02350477,.04226644
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tulsa, OK",46140,.02984261,.04603182,.05888696,.04980398,.03556498,.06767109,.08376291,.05964031,.07472263,.07770293,.05502342,.05871339
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Urban Honolulu, HI",46520,.00391414,.00420707,.01198304,.01148482,.00882179,.00873746,.01704467,.01653673,.00347513,.00423696,.00612613,.01702546
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.07277704,.06346343,.08378379,.11012695,.09227743,.07318163,.08084958,.09520332,.12409592,.12036112,.10207881,.11895777
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.22341271,.22283271,.24025646,.26935685,.26823258,.25685889,.25846869,.26028815,.26661777,.2748071,.27937567,.28071284
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Wichita, KS",48620,.06353593,.07704951,.06730739,.05048737,.04396807,.07473241,.05247272,.02115318,.01508766,.0108096,.03872447,.06093067
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Winston-Salem, NC",49180,.09841311,.10797612,.14200893,.15728536,.12506254,.1182745,.09648336,.10588527,.1588989,.15360515,.10747895,.09875971
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Worcester, MA-CT",49340,.1406523,.13665134,.11238159,.13423425,.1419065,.13178268,.12780048,.16615845,.13213509,.08540251,.09251788,.12105984
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.02326395,-97,-97,-97,-97,-97,-97,-97,-97
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Akron, OH",10420,.02261438,.02510703,.0069212,.02490711,.01928009,.01397018,.01875432,.02574199,.02268618,.02410414,.02793844,.00727256
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Albany-Schenectady-Troy, NY",10580,.10083424,.13867635,.18649396,.16213581,.14086851,.13933092,.11832214,.0849378,.11262285,.16884349,.19735919,.17673947
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Albuquerque, NM",10740,.02764373,.02560724,.01936776,.01456693,.02095146,.02202682,.02150368,.02489224,.01813995,.01810843,.0206043,.02988021
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.07523996,.11858481,.14698446,.15624526,.14491054,.14744808,.16326432,.13207766,.11744749,.10880674,.08380769,.09610467
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.06475107,.07299484,.07113164,.07427203,.06987444,.05722039,.06156727,.05783763,.05305057,.06002218,.0631123,.06729749
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Augusta-Richmond County, GA-SC",12260,.03478963,.08066329,.07004626,.04900633,.0562606,.0436867,.02967471,.01119958,.02180878,.01486084,.00677424,.03803102
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Austin-Round Rock, TX",12420,.03511782,.02729302,.01921404,.01860794,.0231038,.0308387,.02847919,.0287295,.02783507,.02505372,.02626714,.0360406
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Bakersfield, CA",12540,.00696013,.01016968,.01037899,.00438714,.00247384,.00295551,.00720393,.00991907,.01304535,.01456947,.00947347,.00451503
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Baltimore-Columbia-Towson, MD",12580,.06843635,.06302135,.04816754,.03983469,.04671687,.04997577,.04951303,.07061662,.06363766,.05765637,.0673888,.05427549
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Baton Rouge, LA",12940,.03950456,.07334199,.08523625,.05971523,.06667032,.03680893,0,.02898004,.04825128,.0421917,.02984757,.00727386
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Birmingham-Hoover, AL",13820,.05068668,.01337538,.01128654,.02191391,.04667137,.03433169,.02322253,.05199263,.038582,.0188028,.02149962,.07665714
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Boise City, ID",14260,.01072593,.00661098,.00442575,.00317238,.02026586,.04330627,.05350524,.03091594,.00265124,.00026507,.01548602,.02934943
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Boston-Cambridge-Newton, MA-NH",14460,.10352086,.10983308,.11251065,.10591435,.10802786,.10826787,.10538924,.10466444,.10751314,.11782328,.11408799,.12035974
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Bridgeport-Stamford-Norwalk, CT",14860,.23061442,.22264573,.21391669,.21801789,.20560639,.20024657,.18760177,.19949234,.22198449,.23594685,.22377092,.22702344
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.02892512,.01690663,.02643145,.05047101,.06966413,.07334627,.04620365,.04141757,.03641419,.02843037,.02881006,.02175161
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cape Coral-Fort Myers, FL",15980,.09359127,.13926964,.15141553,.15613039,.16403861,.13709259,.13418849,.14086305,.1143258,.09488267,.13768907,.14941071
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Charleston-North Charleston, SC",16700,.02561293,.070878,.08205863,.0374886,.02465617,.05613107,.07359496,.0872531,.08024,.09725515,.09922522,.0832672
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.05468439,.06146366,.0855422,.08688961,.08557675,.07937633,.07208836,.08218999,.07778788,.06283714,.06834792,.07763936
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Chattanooga, TN-GA",16860,.06913933,.01924752,.025116,.03498758,.03610839,.03442431,.01324623,.01398901,.02672359,.01224549,.01758752,.03651724
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.02659693,.02804963,.025928,.02754654,.03090294,.02781534,.02758202,.02595873,.02307039,.02566443,.02782886,.02807055
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cincinnati, OH-KY-IN",17140,.05308694,.03819405,.04789352,.02896472,.02488363,.03589058,.03712717,.03902526,.06007146,.06438555,.03046459,.02453222
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cleveland-Elyria, OH",17460,.05958705,.0564995,.05046273,.04724187,.04778333,.03427321,.02407745,.03247331,.03639599,.04848941,.05158875,.05169672
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Colorado Springs, CO",17820,.04771001,.05837401,.03096676,.02696897,.0358716,.04918551,.04788164,.0224007,.03287403,.04987081,.05189961,.05577369
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Columbia, SC",17900,.05135816,.0836521,.0793523,.0699608,.04958231,.05178384,.0443375,.01450939,.0193923,.02528682,.056138,.04154732
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Columbus, OH",18140,.03995648,.02527504,.03014876,.04331197,.03932865,.03644592,.04038638,.03042418,.03303019,.03410618,.03218323,.04010618
