GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"New Hampshire","NH",.085287,.08269764,.05552175,.05730787,.08645827,.06978569,.06595961,.06956492,.10930862,.16484185,.11291058,.07232976
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"New Jersey","NJ",.16354485,.16495754,.16510099,.16503035,.1717885,.17245471,.17907649,.18506548,.18226644,.19184639,.20301516,.20159483
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"New Mexico","NM",.03719533,.03546591,.03847199,.03057997,.02345399,.03485283,.03365298,.02210697,.02570158,.03745395,.03084693,.02805369
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Nevada","NV",.10591065,.11177662,.10928398,.10675121,.10019076,.09457198,.10509967,.1025704,.09914101,.11644873,.11183275,.11708076
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"New York","NY",.20008107,.19540823,.19435206,.19464226,.1929422,.19249819,.19730122,.20421267,.20160793,.20196077,.20733757,.21244183
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Ohio","OH",.0411215,.04134836,.04776698,.06703144,.05402224,.05149693,.06510261,.06404264,.06189898,.06089316,.05925756,.07061639
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Oklahoma","OK",.04443966,.04063616,.0528295,.0554946,.04409448,.05533875,.06323143,.06071671,.07226308,.09082429,.07601435,.0785405
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Oregon","OR",.04117091,.04643083,.05204566,.04780114,.04183592,.03890965,.03833112,.03873379,.03102536,.03231892,.04306338,.03682578
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Pennsylvania","PA",.10209812,.1136786,.11904798,.1276536,.11954786,.12084612,.14218582,.13775095,.13299426,.13860154,.14484796,.16593029
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Rhode island","RI",.33737448,.34024683,.34557489,.36968955,.37488309,.35600296,.38545671,.41365603,.39923185,.39645144,.37177414,.35854319
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"South Carolina","SC",.08686175,.07624548,.09212916,.10911825,.12138011,.10649352,.10007165,.11741176,.10914001,.10458379,.14670078,.16338688
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"South Dakota","SD",.03374104,.17606969,.14531307,.0942634,.10522795,.05673827,.11935797,.17140974,.11594667,.10109343,.12421611,.12054896
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Tennessee","TN",.08818214,.10771894,.12039638,.11378133,.10932355,.12343094,.12699591,.12030586,.13053109,.14045887,.11825603,.1288444
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Texas","TX",.07825385,.07387818,.07386833,.08045626,.08166501,.08172562,.08476829,.08394114,.08824069,.0957278,.09706505,.10282574
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"United States","US",.11269004,.11144031,.11171992,.1145313,.11478168,.11434253,.11725779,.11885872,.11989135,.1246192,.12753999,.13044567
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Utah","UT",.05646333,.04656078,.05440717,.07603892,.0660617,.04840853,.06174708,.07356293,.07183307,.08451807,.09897373,.09605372
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Virginia","VA",.17433746,.17243513,.18407814,.19960043,.19659883,.19426799,.19623615,.20569988,.22304223,.22131334,.21739618,.22442174
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Vermont","VT",.0184999,.06993379,.04620317,0,.01198368,.01572269,.0046772,0,.01138894,.01215867,0,0
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Washington","WA",.03127775,.04185005,.03131367,.02467781,.02931752,.02518466,.02814977,.03422641,.03625168,.04143576,.03814679,.03618184
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Wisconsin","WI",.02719486,.03943829,.02856433,.03828605,.05782781,.0509444,.03075366,.03182828,.03724017,.03349308,.03003862,.03329971
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"West Virginia","WV",.0250457,.0361135,.05958837,.07680168,.19009756,.17250443,.12001427,.07826599,.03544946,.11506435,.11088803,.04000405
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Wyoming","WY",0,0,.09385113,.11746377,.06588863,.05923656,.06823821,.03489939,.05368697,.05597015,.02222727,.06481672
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Alaska","AK",.01282457,.02111098,.02893498,.05641306,.05801835,.02065139,.02399294,.06053314,.12872286,.08212776,.02263262,.03235877
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Alabama","AL",.04996705,.02603767,.01804613,.02966218,.04209883,.03363093,.02131538,.03506552,.04598513,.03641569,.03231534,.04632763
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arkansas","AR",.03124662,.01452631,.01785088,.01476716,.02181136,.02596454,.0140871,.0088615,.01403272,.01695281,.01403091,.0122646
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arizona","AZ",.01372452,.01280353,.01827765,.02118431,.0174653,.01624987,.01512225,.01508073,.01685002,.01842697,.01655662,.01634384
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"California","CA",.01985492,.02059848,.01877701,.01760891,.01858104,.01895972,.01933399,.01935806,.01984153,.01979772,.01934275,.02097686
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Colorado","CO",.01902929,.02255468,.02221448,.02185779,.02384959,.02251925,.0225331,.02552538,.03260134,.03369924,.03677228,.0387511
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Connecticut","CT",.15874283,.16515845,.15992895,.15996808,.1619207,.15706873,.15276483,.1561915,.1665127,.17598939,.17415486,.17348316
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"District of Columbia","DC",.03876844,.04648211,.04391235,.03550829,.04328097,.06397227,.0634267,.11216678,.12311276,.07349434,.06429385,.07623604
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Delaware","DE",.05767309,.06172322,.03928878,.04986753,.11152273,.09551536,.06061696,.05303546,.03457002,.06691407,.07592101,.06506981
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Florida","FL",.18329857,.18287405,.18464713,.18457571,.187503,.1855212,.18151094,.1820195,.17965913,.17842549,.17630988,.18839979
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Georgia","GA",.06015304,.06521295,.06225725,.0648478,.0621802,.052045,.05570626,.05117847,.04702859,.05275251,.05756843,.06190171
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Hawaii","HI",.0161557,.01560984,.01778532,.01305267,.01581774,.01921561,.01673898,.01709827,.01415219,.02645143,.03318521,.02242599
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Iowa","IA",.03675866,.03158376,.01455891,.02232289,.02448954,.0194061,.01750022,.0226021,.02947514,.02645993,.02163587,.02164122
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Idaho","ID",.02394095,.02342007,.02658988,.02310677,.02223015,.03928103,.04456837,.02227124,.01286746,.02652979,.04267789,.03297339
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Illinois","IL",.02658115,.02705755,.02567337,.02742961,.03044914,.02838646,.02823077,.02628174,.02316598,.02494456,.02779932,.02879875
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Indiana","IN",.03258514,.03807422,.03790945,.03480169,.03319255,.02828283,.03052071,.03477922,.03285058,.02481303,.02787717,.03128431
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kansas","KS",.03161051,.02307475,.01734121,.01303757,.01504075,.03445851,.0410064,.02953791,.03125918,.0270938,.01736915,.02700089
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kentucky","KY",.02523471,.05755557,.0492348,.02466463,.0423122,.03256857,.01766703,.03167655,.03647034,.03308563,.03096922,.03494524
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Louisiana","LA",.06121814,.05826326,.07656733,.07848346,.06935052,.05138185,.03043862,.03176655,.04400695,.0429466,.04065527,.04820111
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Massachusetts","MA",.10284042,.10444887,.11407057,.10924072,.1085714,.1099558,.10788069,.10639739,.11126655,.12618592,.12314261,.12301169
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maryland","MD",.08902099,.08041301,.06806014,.06550369,.06709763,.06491848,.06994295,.0783742,.07251299,.07286149,.06996875,.06301682
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maine","ME",.03167966,.02279603,.03013317,.03679965,.02730417,.01347826,.03707199,.0578419,.04209683,.01684389,.02233906,.08979206
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Michigan","MI",.02006811,.01694708,.01835004,.02223326,.02022266,.02650971,.02956563,.01918703,.02679863,.03481712,.02548957,.02151519
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Minnesota","MN",.04686595,.0328152,.04426566,.05006523,.04360462,.04269392,.03939234,.0410977,.04054731,.02769057,.03135449,.04643006
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Missouri","MO",.03317058,.03797726,.03197723,.0254386,.02991093,.0328119,.03858169,.03471115,.02422305,.02717821,.03190621,.03523987
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Mississippi","MS",.03343605,.03148074,.03308324,.04731537,.07622962,.05356667,.01322766,.02311474,.04631491,.04007886,.03533068,.0382816
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Montana","MT",.08061608,.04903199,.02975751,.01980859,.05679135,.05059505,0,.01833397,.02942563,.01453654,.03978347,.0331309
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Carolina","NC",.04232265,.04521083,.04923326,.05245379,.05536215,.0534282,.0461051,.04796814,.04876678,.04998627,.05227189,.05195507
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Dakota","ND",.03764653,-97,-97,.06006861,.0700843,.02527973,.09187378,.06933681,.01598972,.03788384,.02687011,.12396388
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nebraska","NE",.01156976,.01913839,.01202653,.00939452,.00996954,.00860203,.00974454,.02237773,.02655342,.01613959,.01607209,.01773673
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Hampshire","NH",.03726114,.07928195,.14182782,.13771769,.06618178,.0599611,.10142542,.09956034,.07612627,.07315984,.05058605,.04252616
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Jersey","NJ",.16509239,.16994853,.1754636,.171189,.1728383,.1726996,.1658309,.16695039,.1580445,.14180943,.14170414,.1536883
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Mexico","NM",.01916473,.01617377,.0139009,.0101211,.01319884,.01068209,.00984886,.01378236,.01026367,.01119613,.0166131,.02787513
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nevada","NV",.02654729,.02269698,.01932218,.02180908,.02294784,.02230833,.02457466,.02565569,.02400404,.02712518,.0275412,.02159746
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New York","NY",.13479121,.13553448,.13242313,.13143975,.13248798,.13144121,.13064742,.13000794,.13386665,.13228817,.12456188,.12246933
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Ohio","OH",.04497077,.03697316,.04236738,.04824061,.04542184,.03599668,.03261085,.03442835,.03935982,.04314332,.04337037,.04772779
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oklahoma","OK",.03626707,.02675549,.03290902,.02812065,.02517184,.02713411,.01498313,.01284017,.01914441,.0269945,.03002121,.02884222
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oregon","OR",.0246352,.01866834,.02090381,.01903778,.01876201,.01903854,.01386877,.00998134,.0115227,.0148329,.01651028,.0184835
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Pennsylvania","PA",.05762161,.06536846,.06574325,.06591715,.06676044,.08171469,.0786774,.06276754,.07572147,.07560258,.06482231,.06469506
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Rhode island","RI",.08975511,.08780017,.0758846,.05726782,.05556573,.11995505,.1090747,.06106589,.07338333,.08277801,.08457889,.09050456
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Carolina","SC",.06300826,.07219928,.08298685,.07847811,.05907361,.07489443,.08623919,.07549466,.07022045,.06656956,.0629277,.05840063
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Dakota","SD",.00175735,0,0,.01599785,.04507564,.02788749,.04518734,.06296807,.01360575,.01509786,.0133864,.01792779
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Tennessee","TN",.0446961,.03390887,.03082254,.03056082,.03709351,.03519851,.03151843,.0330911,.03606763,.03103094,.0299888,.04204884
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Texas","TX",.02012177,.02157194,.02256514,.0214046,.02176651,.02221617,.02337278,.02611071,.02487754,.02440724,.02232677,.02325561
