GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Springfield, MA",44140,.07108253,.07738534,.08995514,.11818664,.12798564,.15843278,.19486091,.19150347,.14248429,.11400653
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Stockton-Lodi, CA",44700,.02495204,.02461774,.02975314,.03763279,.03681774,.044326,.04611191,.0273257,.02485698,.03947008
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Syracuse, NY",45060,.07333031,.05845582,.0573321,.10583194,.1167642,.09079378,.07971112,.06841785,.08576193,.07351733
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.22992598,.1930926,.19031115,.21060677,.19878937,.1910487,.19655129,.20719317,.21559441,.20580915
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Toledo, OH",45780,.022935,.02100938,.02739992,.09879593,.09190077,.03427047,.00234714,.08813465,.06973228,0
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tucson, AZ",46060,.02197971,.03487112,.04383674,.0341597,.03379914,.0272535,.01781646,.01422187,.02375502,.02317853
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Tulsa, OK",46140,.02984261,.04603182,.05888696,.04980398,.03556498,.06767109,.08376291,.05964031,.07472263,.07770293
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Urban Honolulu, HI",46520,.00391414,.00420707,.01198304,.01148482,.00882179,.00873746,.01704467,.01653673,.00347513,.00423696
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.07277704,.06346343,.08378379,.11012695,.09227743,.07318163,.08084958,.09520332,.12409592,.12036112
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.22341271,.22283271,.24025646,.26935685,.26823258,.25685889,.25846869,.26028815,.26661777,.2748071
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Wichita, KS",48620,.06353593,.07704951,.06730739,.05048737,.04396807,.07473241,.05247272,.02115318,.01508766,.0108096
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Winston-Salem, NC",49180,.09841311,.10797612,.14200893,.15728536,.12506254,.1182745,.09648336,.10588527,.1588989,.15360515
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Worcester, MA-CT",49340,.1406523,.13665134,.11238159,.13423425,.1419065,.13178268,.12780048,.16615845,.13213509,.08540251
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.02326395,-97,-97,-97,-97,-97,-97
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Akron, OH",10420,.02261438,.02510703,.0069212,.02490711,.01928009,.01397018,.01875432,.02574199,.02268618,.02410414
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Albany-Schenectady-Troy, NY",10580,.10083424,.13867635,.18649396,.16213581,.14086851,.13933092,.11832214,.0849378,.11262285,.16884349
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Albuquerque, NM",10740,.02764373,.02560724,.01936776,.01456693,.02095146,.02202682,.02150368,.02489224,.01813995,.01810843
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.07523996,.11858481,.14698446,.15624526,.14491054,.14744808,.16326432,.13207766,.11744749,.10880674
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.06475107,.07299484,.07113164,.07427203,.06987444,.05722039,.06156727,.05783763,.05305057,.06002218
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Augusta-Richmond County, GA-SC",12260,.03478963,.08066329,.07004626,.04900633,.0562606,.0436867,.02967471,.01119958,.02180878,.01486084
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Austin-Round Rock, TX",12420,.03511782,.02729302,.01921404,.01860794,.0231038,.0308387,.02847919,.0287295,.02783507,.02505372
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Bakersfield, CA",12540,.00696013,.01016968,.01037899,.00438714,.00247384,.00295551,.00720393,.00991907,.01304535,.01456947
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Baltimore-Columbia-Towson, MD",12580,.06843635,.06302135,.04816754,.03983469,.04671687,.04997577,.04951303,.07061662,.06363766,.05765637
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Baton Rouge, LA",12940,.03950456,.07334199,.08523625,.05971523,.06667032,.03680893,0,.02898004,.04825128,.0421917
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Birmingham-Hoover, AL",13820,.05068668,.01337538,.01128654,.02191391,.04667137,.03433169,.02322253,.05199263,.038582,.0188028
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Boise City, ID",14260,.01072593,.00661098,.00442575,.00317238,.02026586,.04330627,.05350524,.03091594,.00265124,.00026507
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Boston-Cambridge-Newton, MA-NH",14460,.10352086,.10983308,.11251065,.10591435,.10802786,.10826787,.10538924,.10466444,.10751314,.11782328
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Bridgeport-Stamford-Norwalk, CT",14860,.23061442,.22264573,.21391669,.21801789,.20560639,.20024657,.18760177,.19949234,.22198449,.23594685
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.02892512,.01690663,.02643145,.05047101,.06966413,.07334627,.04620365,.04141757,.03641419,.02843037
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cape Coral-Fort Myers, FL",15980,.09359127,.13926964,.15141553,.15613039,.16403861,.13709259,.13418849,.14086305,.1143258,.09488267
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Charleston-North Charleston, SC",16700,.02561293,.070878,.08205863,.0374886,.02465617,.05613107,.07359496,.0872531,.08024,.09725515
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.05468439,.06146366,.0855422,.08688961,.08557675,.07937633,.07208836,.08218999,.07778788,.06283714
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Chattanooga, TN-GA",16860,.06913933,.01924752,.025116,.03498758,.03610839,.03442431,.01324623,.01398901,.02672359,.01224549
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.02659693,.02804963,.025928,.02754654,.03090294,.02781534,.02758202,.02595873,.02307039,.02566443
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cincinnati, OH-KY-IN",17140,.05308694,.03819405,.04789352,.02896472,.02488363,.03589058,.03712717,.03902526,.06007146,.06438555
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Cleveland-Elyria, OH",17460,.05958705,.0564995,.05046273,.04724187,.04778333,.03427321,.02407745,.03247331,.03639599,.04848941
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Colorado Springs, CO",17820,.04771001,.05837401,.03096676,.02696897,.0358716,.04918551,.04788164,.0224007,.03287403,.04987081
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Columbia, SC",17900,.05135816,.0836521,.0793523,.0699608,.04958231,.05178384,.0443375,.01450939,.0193923,.02528682
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Columbus, OH",18140,.03995648,.02527504,.03014876,.04331197,.03932865,.03644592,.04038638,.03042418,.03303019,.03410618
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Dallas-Fort Worth-Arlington, TX",19100,.02138621,.02151605,.02229267,.02096439,.02274844,.0260905,.02574287,.02469388,.0261443,.02562023
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Dayton, OH",19380,.03465485,.01058768,.0828223,.12986553,.10125988,.04491172,.00965913,.01810223,.04160871,.03577865
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.19105355,.12865907,.13704582,.09594933,.07328387,.09198548,.15023725,.17608845,.13027124,.14314477
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Denver-Aurora-Lakewood, CO",19740,.0162676,.01869671,.02273525,.02434084,.02509477,.02304136,.02037824,.02541581,.03110445,.02275577
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Des Moines-West Des Moines, IA",19780,.02139547,.02314274,.01892637,.03579509,.03185428,.02817025,.0371182,.03880846,.02177494,.00365141
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Detroit-Warren-Dearborn, MI",19820,.01743006,.01744816,.01951358,.01877475,.01413833,.01688813,.01674975,.01103808,.0249435,.02762671
"Country_of_Origin_of_Parents","southAmerica","South America",0,"El Paso, TX",21340,.0097524,.01339545,.01047477,.01112497,.01116341,.00917567,.0167692,.02430006,.01194008,.00542814
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Fresno, CA",23420,.00372296,.00256251,.00476104,.01114925,.01432576,.01121552,.01064037,.01163515,.00972194,.00586144
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Grand Rapids-Wyoming, MI",24340,.00716063,.01170299,.0174066,.03421481,.03801828,.05801856,.05807831,.01468812,.01145763,.04052718
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Greensboro-High Point, NC",24660,.03297893,.02576517,.02772453,.03210893,.03441659,.02581575,.04594424,.03830028,.01021488,.01530153
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Greenville-Anderson-Mauldin, SC",24860,.11375134,.11704708,.12680255,.10119225,.0746164,.12546942,.18080714,.16814099,.09771796,.06093194
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Harrisburg-Carlisle, PA",25420,.08916944,.04810341,.04108709,.03193758,.06433938,.13105623,.06862081,.03515396,.07020505,.10788242
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Hartford-West Hartford-East Hartford, CT",25540,.09467258,.1122049,.10673337,.09978796,.1195536,.12563027,.12923981,.11613673,.12844113,.12745069
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Houston-The Woodlands-Sugar Land, TX",26420,.03120001,.03411575,.03590438,.03260706,.03237404,.03265499,.03436059,.04140499,.04062882,.03582431
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Indianapolis-Carmel-Anderson, IN",26900,.05276608,.05119691,.04416685,.04817712,.04431914,.03307755,.02424134,.0206631,.03448547,.0362328
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Jackson, MS",27140,.01881528,-97,-97,.00405813,.07679344,-97,-97,.05675435,.04393502,.00332212
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Jacksonville, FL",27260,.09911299,.06323087,.08617675,.13283595,.13072935,.10585344,.08119842,.10682413,.1102666,.10157591
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Kansas City, MO-KS",28140,.03020209,.02908834,.02745047,.01658042,.0292029,.03898067,.04063844,.03371321,.03101444,.03429927
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Knoxville, TN",28940,.01465034,.01487183,.02478756,.01572737,.02001517,.02621397,.0143411,.0310869,.03689442,.01739161
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Lakeland-Winter Haven, FL",29460,.09640343,.08651053,.07984917,.06470539,.06340653,.08088654,.1240846,.12285432,.10353067,.10748163
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Las Vegas-Henderson-Paradise, NV",29820,.03063141,.02577439,.01986883,.0208885,.02177983,.02294084,.02750046,.02821459,.02554532,.02867164
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Little Rock-North Little Rock-Conway, AR",30780,.10372087,.00999144,.0369775,.03945038,.04856282,.04751454,.02325169,.02074757,.04956089,.04814814
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.0238469,.0242537,.02173218,.02027813,.02264,.02140926,.02181076,.0222163,.02132974,.02179175
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Louisville/Jefferson County, KY-IN",31140,.02488834,.02848502,.0382916,.04905149,.05870214,.03494235,.02264804,.03763656,.04442157,.03615049
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Madison, WI",31540,.07186917,.07500565,.1055259,.10310137,.12414705,.08612835,.05470838,.07769796,.06180568,.03516905
"Country_of_Origin_of_Parents","southAmerica","South America",0,"McAllen-Edinburg-Mission, TX",32580,.00277796,.00336156,.00712076,.01046563,.00633425,.00172936,.0018897,.00112041,.00174032,.00523606
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Memphis, TN-MS-AR",32820,.02625773,.02578913,.01910024,.02657348,.02972024,.03560986,.02996423,.01835253,.02778615,.02755429
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.22152402,.21774088,.22230127,.22706506,.22746715,.22202492,.22059183,.21660206,.21741416,.22164811
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Milwaukee-Waukesha-West Allis, WI",33340,.03744287,.05068583,.0402416,.00842329,.01874784,.02271413,.0233329,.03656334,.04597912,.02823677
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.05200794,.03521873,.04765519,.05508129,.0435147,.04429756,.04639697,.04822317,.0436978,.02869007
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.05317306,.03393151,.03406591,.03914361,.05485867,.0420979,.03938841,.04804985,.03545244,.02955728
"Country_of_Origin_of_Parents","southAmerica","South America",0,"New Haven-Milford, CT",35300,.1491711,.16804726,.13742216,.14635879,.1514682,.11634703,.12020829,.14635998,.14238571,.14211921
"Country_of_Origin_of_Parents","southAmerica","South America",0,"New Orleans-Metairie, LA",35380,.08538494,.06511308,.08659398,.10438745,.07437816,.04414955,.0406796,.04418078,.05390855,.05934482
"Country_of_Origin_of_Parents","southAmerica","South America",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.15221509,.15265419,.15096007,.14934522,.15118258,.15205781,.14933787,.14956605,.15008199,.14355451
"Country_of_Origin_of_Parents","southAmerica","South America",0,"North Port-Sarasota-Bradenton, FL",35840,.10346127,.08129489,.1060998,.10913962,.10664376,.12624821,.11637098,.10376482,.11945064,.09873667
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Ogden-Clearfield, UT",36260,.07819305,.08082652,.07303422,.08749028,.08333455,.12659642,.12559688,.06756233,.08678989,.08308765
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Oklahoma City, OK",36420,.02147149,.02470005,.02936593,.02852325,.02187009,.02173209,.00837236,.00465331,.00689827,.01314167
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Omaha-Council Bluffs, NE-IA",36540,.00848107,.01415769,.01016923,.00863494,.01240353,.01603307,.00961355,.01714371,.02574408,.01210126
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Orlando-Kissimmee-Sanford, FL",36740,.22619708,.2446918,.23905222,.21175052,.22049002,.2363158,.21734382,.21148098,.21188101,.21665066
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.01987489,.02804848,.02563074,.01913651,.02299423,.02404639,.02174884,.01976306,.01869586,.01951111
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Palm Bay-Melbourne-Titusville, FL",37340,.08890041,.10948216,.11810843,.11084384,.09221864,.16059309,.17779702,.14232014,.13184717,.10324672
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.05718869,.06280696,.05862388,.0534985,.06520806,.07307231,.06776773,.05874982,.06928975,.0703635
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.01474154,.01149461,.01641867,.02038523,.01820318,.01704432,.01544572,.01525966,.01814426,.01934871
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Pittsburgh, PA",38300,.02165562,.02100135,.02124041,.03695286,.0498649,.04926164,.05916132,.0593512,.05580727,.0635919
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.01328039,.01496013,.01723691,.02219176,.02591065,.02407053,.01849854,.01257216,.01476007,.01749932
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Providence-Warwick, RI-MA",39300,.07846298,.08180393,.07665002,.06664987,.05887026,.10090482,.10272717,.07317967,.08483419,.08841204
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Provo-Orem, UT",39340,.16816784,.12406651,.19306524,.16894369,.14187679,.14504026,.14892332,.17186788,.18453568,.17968112
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Raleigh, NC",39580,.05125203,.06226869,.06218324,.05844967,.0432615,.03827164,.04437133,.04578391,.04172785,.04856988
