GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Missouri","MO",.03317058,.03797726,.03197723,.0254386,.02991093,.0328119,.03858169,.03471115,.02422305,.02717821
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Montana","MT",.08061608,.04903199,.02975751,.01980859,.05679135,.05059505,0,.01833397,.02942563,.01453654
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nebraska","NE",.01156976,.01913839,.01202653,.00939452,.00996954,.00860203,.00974454,.02237773,.02655342,.01613959
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nevada","NV",.02654729,.02269698,.01932218,.02180908,.02294784,.02230833,.02457466,.02565569,.02400404,.02712518
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Hampshire","NH",.03726114,.07928195,.14182782,.13771769,.06618178,.0599611,.10142542,.09956034,.07612627,.07315984
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Jersey","NJ",.16509239,.16994853,.1754636,.171189,.1728383,.1726996,.1658309,.16695039,.1580445,.14180943
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Mexico","NM",.01916473,.01617377,.0139009,.0101211,.01319884,.01068209,.00984886,.01378236,.01026367,.01119613
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New York","NY",.13479121,.13553448,.13242313,.13143975,.13248798,.13144121,.13064742,.13000794,.13386665,.13228817
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Carolina","NC",.04232265,.04521083,.04923326,.05245379,.05536215,.0534282,.0461051,.04796814,.04876678,.04998627
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Dakota","ND",.03764653,-97,-97,.06006861,.0700843,.02527973,.09187378,.06933681,.01598972,.03788384
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Ohio","OH",.04497077,.03697316,.04236738,.04824061,.04542184,.03599668,.03261085,.03442835,.03935982,.04314332
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oklahoma","OK",.03626707,.02675549,.03290902,.02812065,.02517184,.02713411,.01498313,.01284017,.01914441,.0269945
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oregon","OR",.0246352,.01866834,.02090381,.01903778,.01876201,.01903854,.01386877,.00998134,.0115227,.0148329
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Pennsylvania","PA",.05762161,.06536846,.06574325,.06591715,.06676044,.08171469,.0786774,.06276754,.07572147,.07560258
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Rhode island","RI",.08975511,.08780017,.0758846,.05726782,.05556573,.11995505,.1090747,.06106589,.07338333,.08277801
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Carolina","SC",.06300826,.07219928,.08298685,.07847811,.05907361,.07489443,.08623919,.07549466,.07022045,.06656956
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Dakota","SD",.00175735,0,0,.01599785,.04507564,.02788749,.04518734,.06296807,.01360575,.01509786
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Tennessee","TN",.0446961,.03390887,.03082254,.03056082,.03709351,.03519851,.03151843,.0330911,.03606763,.03103094
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Texas","TX",.02012177,.02157194,.02256514,.0214046,.02176651,.02221617,.02337278,.02611071,.02487754,.02440724
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"United States","US",.05869706,.05896252,.05860776,.05802562,.05898866,.05867666,.0580433,.058336,.05857537,.05867168
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Utah","UT",.09974451,.0909729,.10917705,.10695945,.09201506,.09397645,.10350058,.09848071,.09213681,.09759775
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Vermont","VT",.05107581,.0598128,.03532814,.0233725,.04149669,.09891675,.08681171,.01359495,.00489915,.01263415
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Virginia","VA",.11225751,.10610372,.0988085,.10802074,.11379056,.10329371,.09516711,.09578276,.09157889,.09000331
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Washington","WA",.01515633,.01353507,.01752066,.02145655,.01977395,.01868954,.0185676,.0191307,.0184374,.02059221
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"West Virginia","WV",.04064595,.07440969,.04381316,.04135981,.0350127,.07268156,.08113892,.07311691,.08754724,.09916729
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Wisconsin","WI",.03238984,.04275465,.04472224,.02586939,.03227697,.0375933,.0366825,.03844405,.03926158,.03079866
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Wyoming","WY",0,.00663499,.00708475,.00384058,.04848283,.07053491,.02853598,.00485088,.02230074,.08457711
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Alabama","AL",.35763848,.35014629,.39616755,.39160252,.38075501,.40636677,.42485681,.40626565,.35755801,.38318726
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Alaska","AK",.46229154,.52553415,.60853112,.56284636,.51762646,.53554916,.55892742,.62404746,.58381593,.47756273
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Arizona","AZ",.50081092,.4938404,.47327009,.4809137,.49512771,.47990206,.47069061,.46919727,.46864164,.48032376
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Arkansas","AR",.41922218,.45548144,.41236261,.39006346,.40812182,.45089537,.50357467,.4580932,.4589642,.5018155
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"California","CA",.43215629,.43306729,.42828655,.42705196,.43099815,.42776516,.42475757,.4285247,.43040919,.4290185
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Colorado","CO",.43185112,.44971916,.40891206,.3857373,.42937249,.45137024,.42765769,.43791214,.44634515,.45048738
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Connecticut","CT",.46378356,.45707166,.46600601,.46980861,.46783364,.44136941,.42255276,.4272289,.40965256,.39756221
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Delaware","DE",.40533134,.42318982,.40801424,.34752014,.31269583,.30721939,.32563287,.36449972,.33599937,.36246783
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"District of Columbia","DC",.34316531,.28952169,.21647942,.2373223,.27297646,.30126914,.33129537,.31701872,.32004142,.28795296
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Florida","FL",.51065207,.51394075,.51109332,.50125748,.49587351,.50165975,.50663292,.50491691,.50374913,.4951914
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Georgia","GA",.42161936,.40947697,.40683961,.41723698,.40953279,.40514076,.41946003,.42458174,.39969513,.37763879
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Hawaii","HI",.56740963,.54608637,.57078063,.57964456,.56817573,.60638815,.5982002,.55252945,.5512079,.54261649
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Idaho","ID",.47768918,.4970043,.45670259,.43107474,.44213292,.4003025,.43964159,.52138638,.4972367,.45170876
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Illinois","IL",.46047077,.46206945,.44888535,.43440694,.44811299,.46710286,.46089831,.44406772,.44756484,.44724491
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Indiana","IN",.41435635,.44211257,.42041227,.42982331,.42546746,.40748602,.40678912,.42931348,.41418511,.40505162
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Iowa","IA",.41111407,.3842091,.45386708,.48029163,.4046793,.40886208,.41088623,.42223069,.47011927,.49024001
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Kansas","KS",.4558512,.4342505,.38729081,.38530529,.38499692,.39389041,.41597849,.43774164,.44352973,.45480746
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Kentucky","KY",.36406538,.4414635,.45502841,.43999445,.43473315,.41944557,.40624151,.44433337,.42782086,.39486504
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Louisiana","LA",.49873894,.46008417,.43963298,.47010908,.47929361,.46782503,.44388863,.474107,.48696402,.4925558
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Maine","ME",.35846916,.4808735,.5746358,.43825036,.35887232,.51593167,.50196123,.41033027,.39868873,.41767824
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Maryland","MD",.34447965,.35239208,.34051627,.3390168,.3514533,.34284085,.33222359,.351217,.35957447,.33402252
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Massachusetts","MA",.46320057,.43658179,.42286766,.41675621,.41410628,.42441651,.4312025,.43500859,.40696567,.4014622
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Michigan","MI",.38269031,.38096964,.37923625,.39758933,.37615448,.36205053,.37435305,.36243656,.34714004,.35923752
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Minnesota","MN",.45076632,.43057758,.38417068,.37711567,.40775687,.40633547,.42271811,.43380538,.43974057,.44969213
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Mississippi","MS",.44297028,.42097828,.40221059,.35104308,.34759039,.41969761,.47700149,.47546294,.46280497,.46430102
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Missouri","MO",.39618245,.41371822,.38541865,.39863491,.42024279,.42374527,.40280315,.39665335,.38162577,.36636883
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Montana","MT",.41825694,.34224185,.45164403,.4997218,.46862185,.39815566,.40456444,.44282997,.39694297,.34659675
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Nebraska","NE",.39421514,.39292535,.42342606,.46471724,.44868019,.40640217,.40806094,.38312036,.36581606,.37747627
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Nevada","NV",.5242424,.52226359,.48571742,.46752441,.48731115,.49777156,.50683695,.54120415,.54222375,.53439844
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Hampshire","NH",.40246722,.42324188,.35945812,.33805385,.41365665,.42999363,.3702189,.37386477,.3735033,.37371176
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Jersey","NJ",.43404573,.44407421,.43753034,.42070389,.41434079,.42068836,.41051918,.39962229,.40138924,.39294878
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Mexico","NM",.44294161,.4468666,.47344059,.44651756,.46155912,.51512086,.52221674,.51744384,.49412039,.48428863
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New York","NY",.48513898,.48484001,.47372341,.45951143,.46081644,.46763092,.45367315,.45145434,.44998196,.44374922
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"North Carolina","NC",.40387362,.40368533,.40958765,.40862185,.42489511,.4303132,.41640341,.39432907,.39417958,.40278894
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"North Dakota","ND",.39758042,-97,-97,.42515144,.27258793,.33377537,.36938006,.46780056,.508946,.56229138
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Ohio","OH",.41066512,.39070237,.37434238,.36546186,.37493733,.37617958,.37096298,.37865281,.3654635,.35272229
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Oklahoma","OK",.4320839,.43309402,.45095253,.4304603,.47243208,.47595629,.45410773,.45996508,.45250258,.45483217
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Oregon","OR",.44146845,.43748829,.42176762,.40679377,.42012078,.44207495,.4648259,.44712704,.44691795,.47618338
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Pennsylvania","PA",.40405324,.41479179,.4137626,.42275462,.40612993,.38958675,.40736416,.38563338,.38021854,.39895543
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Rhode island","RI",.44495618,.4410986,.45682648,.55021214,.55908984,.49753538,.50019652,.49624181,.49248189,.50976545
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"South Carolina","SC",.43727776,.44496,.46880451,.44859236,.45355642,.46608663,.43744436,.41042739,.40739936,.4151634
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"South Dakota","SD",.45655841,.47980046,.3589094,.43921357,.54162806,.41166553,.29606912,.42489964,.56640249,.55274522
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Tennessee","TN",.46002674,.43582937,.4270128,.46726164,.45176807,.43363136,.4228203,.41156408,.42599246,.43972528
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Texas","TX",.41471678,.42924869,.42564178,.42015603,.43087512,.43216041,.43044722,.433173,.43310627,.43576857
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"United States","US",.44223189,.4439739,.43704647,.43226224,.43614605,.4374153,.43539333,.43543941,.43273678,.43097374
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Utah","UT",.46974698,.47320804,.48435467,.47865099,.49119714,.51665783,.49032438,.45232767,.45244798,.47681645
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Vermont","VT",.38005227,.37318316,.26326376,.30365196,.347718,.27044258,.31266388,.32740015,.22739708,.28888738
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Virginia","VA",.36453244,.3665632,.3693594,.36479688,.35458308,.34916547,.35987541,.36328524,.34205413,.32438865
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Washington","WA",.42347005,.42142701,.42199934,.41889331,.42708418,.43303564,.44508713,.44481525,.42427179,.42660776
