GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Lakeland-Winter Haven, FL",29460,.3483977,.3134167,.2867309,.3032573,.3215896,.344464,.338362,.3190651,.35388041
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Las Vegas-Henderson-Paradise, NV",29820,.3331198,.3304898,.3570711,.3909523,.3790222,.3618842,.3771857,.3587269,.34277427
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Little Rock-North Little Rock-Conway, AR",30780,.3067031,.2833963,.2338099,.3211891,.4107232,.2704748,.2627165,.3944449,.47549531
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.373381,.3876545,.3953169,.3891249,.3851769,.3902802,.394548,.3917295,.39337483
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Louisville/Jefferson County, KY-IN",31140,.3070618,.3913938,.2888684,.2956192,.3658943,.357704,.3401582,.2764445,.25410417
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Madison, WI",31540,.3118461,.2871737,.269371,.3078189,.2111157,.311502,.4034674,.3826491,.38151357
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"McAllen-Edinburg-Mission, TX",32580,.3942008,.4032962,.4248752,.4523447,.4319812,.4199441,.4347523,.4575411,.49081317
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Memphis, TN-MS-AR",32820,.2519341,.3358528,.4088414,.4145174,.4102736,.3831595,.360233,.4031849,.44933033
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.2696096,.2628269,.2603088,.2567507,.258501,.261203,.2462405,.2233993,.21831806
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3084243,.3120241,.3055304,.3322029,.3646923,.3011785,.2969269,.3438507,.35262501
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.2431142,.25644,.2498531,.2576679,.3052014,.3051754,.2519366,.1990874,.23806326
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.3345382,.3755723,.3900819,.4134873,.3721825,.3628022,.3857217,.3790005,.37782347
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"New Haven-Milford, CT",35300,.2519303,.234625,.2413574,.3038782,.2710391,.2520227,.2185469,.2066014,.22403173
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"New Orleans-Metairie, LA",35380,.1720008,.2363905,.2312243,.2656635,.2679406,.2847462,.342856,.3132896,.27655423
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.262663,.2589834,.2572154,.2574978,.2700428,.2759494,.2723114,.2742745,.26578701
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"North Port-Sarasota-Bradenton, FL",35840,.2857639,.3439408,.3295476,.2860623,.2749586,.3403881,.3539697,.3163076,.33575088
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Ogden-Clearfield, UT",36260,.3938265,.3707081,.380792,.4008237,.3444391,.4003824,.4428683,.2943099,.19978087
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Oklahoma City, OK",36420,.3445659,.3687342,.3628559,.3864762,.3936108,.3857187,.3941749,.4317813,.50431693
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Omaha-Council Bluffs, NE-IA",36540,.3242762,.3275912,.2766735,.3665962,.4197895,.3931667,.3462758,.3254832,.35537204
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Orlando-Kissimmee-Sanford, FL",36740,.2244383,.2542714,.2410953,.2224119,.2398185,.2288253,.231462,.2457436,.23217086
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.348544,.3566347,.3519635,.3435203,.3860438,.4018348,.3863282,.3826446,.38715819
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.0890569,.1490703,.2289099,.2183033,.1788376,.2005092,.2380847,.168411,.11433673
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.2180234,.2274568,.2423842,.241613,.2202543,.2107799,.2183084,.2397662,.26040545
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.3867692,.4102283,.437196,.4603602,.4499478,.4454367,.4452583,.4480283,.442031
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Pittsburgh, PA",38300,.1948976,.1608551,.137952,.146164,.1437424,.1867484,.1845534,.1482051,.19331174
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.3151356,.3395293,.3371895,.3463576,.346651,.3446502,.3131179,.3023731,.32570651
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Providence-Warwick, RI-MA",39300,.2506629,.2415268,.2400893,.2545617,.2494328,.2145707,.2200375,.228285,.24607016
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Provo-Orem, UT",39340,.2447391,.303426,.2940149,.2596059,.2208404,.2652268,.2602217,.2873595,.31765887
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Raleigh, NC",39580,.3242594,.3863822,.4108621,.4066763,.3691288,.3370374,.3454447,.3935807,.4345012
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Richmond, VA",40060,.2520976,.2442518,.2987038,.2958365,.2887964,.3147633,.3128577,.3443505,.34772032
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Riverside-San Bernardino-Ontario, CA",40140,.3575926,.3582056,.3709078,.3730773,.3564862,.3657437,.371009,.3549594,.34100837
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Rochester, NY",40380,.1222549,.1431193,.1789917,.1736748,.1444902,.1471394,.1351187,.1609042,.15983115
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.2651919,.2964574,.283127,.2970007,.2946461,.2737155,.2593035,.2406524,.24430847
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Salt Lake City, UT",41620,.302688,.3237846,.3387936,.3387499,.3663853,.3895584,.3732305,.3512806,.34016928
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"San Antonio-New Braunfels, TX",41700,.2717202,.2883457,.2591248,.2857857,.301944,.2730999,.2764941,.2759037,.31650251
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"San Diego-Carlsbad, CA",41740,.3125999,.3233297,.3174712,.3277343,.3183607,.3104031,.3197662,.3116734,.30554059
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"San Francisco-Oakland-Hayward, CA",41860,.2520474,.2534755,.2558433,.2633642,.2705208,.2795297,.2844443,.2758684,.27932149
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.3013224,.2993136,.2983246,.2962794,.2775056,.28302,.3050652,.3089806,.2837168
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.2400822,.2046625,.196171,.266004,.3952795,.3760552,.35877,.3911262,.3333292
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.2255566,.2336701,.2339481,.2517264,.2667125,.257372,.2601308,.2692469,.26637229
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Spokane-Spokane Valley, WA",44060,.2710813,.3083281,.2873892,.2776319,.2961758,.2642582,.2201017,.2432167,.22011824
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Springfield, MA",44140,.2328172,.2655836,.2302413,.2469843,.24088,.2195616,.2705746,.2631058,.18732199
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"St. Louis, MO-IL",41180,.1661655,.1824976,.2014145,.2160727,.2529082,.2885227,.2843344,.2204592,.19423576
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Stockton-Lodi, CA",44700,.3532522,.4056572,.405663,.3810067,.3586798,.3605589,.3655512,.3675182,.36590591
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Syracuse, NY",45060,.1415387,.2049555,.2214128,.2095663,.21581,.1847205,.1631693,.1697811,.156498
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.2106288,.217786,.244751,.2443227,.2196724,.219667,.2389487,.233571,.24565519
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Toledo, OH",45780,.194007,.1596973,.228251,.190897,.120898,.1103582,.1200326,.2014299,.17382881
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Tucson, AZ",46060,.3041337,.3127961,.2779039,.2876477,.3123602,.3099259,.3121321,.3103803,.29176322
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Tulsa, OK",46140,.3388311,.3799307,.3974838,.3868288,.4083676,.3812218,.4232365,.4648479,.423724
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Urban Honolulu, HI",46520,.1061687,.111048,.1193175,.1171488,.1355929,.1283005,.1471605,.1649008,.15320131
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.102734,.1308884,.1361979,.1350787,.1163708,.0972342,.1626903,.2124735,.20089601
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.2767101,.2776514,.2847213,.2910543,.2865737,.2991907,.2873467,.2706934,.27763438
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Wichita, KS",48620,.2350743,.2424349,.3176803,.3379083,.3732797,.402882,.4307082,.4139685,.29591435
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Winston-Salem, NC",49180,.4817004,.514048,.5233045,.5064172,.4782875,.5157289,.5518206,.6073488,.57101327
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Worcester, MA-CT",49340,.2385505,.2205566,.1964807,.2334249,.2574587,.2574684,.2064223,.1834192,.19116123
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Citizenship","notCit","Who are not citizens",0,"Akron, OH",10420,.1283901,.164418,.1367803,.0947612,.1343176,.1508492,.0883035,.0823387,.10306659
"Citizenship","notCit","Who are not citizens",0,"Albany-Schenectady-Troy, NY",10580,.1140467,.0982859,.1211404,.142371,.1171331,.1370292,.1974819,.1793869,.15189412
"Citizenship","notCit","Who are not citizens",0,"Albuquerque, NM",10740,.1656505,.1622011,.1660356,.1590599,.1437878,.1514551,.1502374,.1270272,.10138993
"Citizenship","notCit","Who are not citizens",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.1212265,.1023397,.1526569,.156331,.0735677,.0645681,.0856425,.0715282,.08387969
"Citizenship","notCit","Who are not citizens",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.1833817,.1696555,.1670379,.1635847,.1538641,.1275584,.1097731,.1050424,.09414726
"Citizenship","notCit","Who are not citizens",0,"Augusta-Richmond County, GA-SC",12260,.0970621,.1095161,.1478295,.1516316,.1141117,.1020258,.1116574,.079584,.05976648
"Citizenship","notCit","Who are not citizens",0,"Austin-Round Rock, TX",12420,.1799144,.1563766,.1651547,.1679169,.1418312,.1345805,.1188814,.1060492,.10992307
"Citizenship","notCit","Who are not citizens",0,"Bakersfield, CA",12540,.1228453,.1136013,.0966686,.0849034,.0831551,.0863628,.0805242,.069974,.06951501
"Citizenship","notCit","Who are not citizens",0,"Baltimore-Columbia-Towson, MD",12580,.1581611,.1635593,.1550894,.1394386,.1428772,.155237,.1376302,.1127133,.10200819
"Citizenship","notCit","Who are not citizens",0,"Baton Rouge, LA",12940,.178743,.1842864,.107481,.1692241,.2021469,.1130952,.0781341,.0751325,.09463694
"Citizenship","notCit","Who are not citizens",0,"Birmingham-Hoover, AL",13820,.2776596,.2055067,.2075499,.2006436,.1474568,.1571923,.1803592,.146118,.10126992
"Citizenship","notCit","Who are not citizens",0,"Boise City, ID",14260,.2085928,.1495904,.1524333,.1840216,.1750697,.1372127,.0795949,.0884522,.1410055
"Citizenship","notCit","Who are not citizens",0,"Boston-Cambridge-Newton, MA-NH",14460,.13616,.127118,.128786,.1193543,.1104003,.1016324,.1024234,.1062886,.10341702
"Citizenship","notCit","Who are not citizens",0,"Bridgeport-Stamford-Norwalk, CT",14860,.1735415,.1255543,.1053156,.1606887,.1429148,.1039586,.1175316,.117793,.11471696
"Citizenship","notCit","Who are not citizens",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.2189446,.1999353,.1646347,.1490144,.1207575,.1298874,.160646,.196156,.21810481
"Citizenship","notCit","Who are not citizens",0,"Cape Coral-Fort Myers, FL",15980,.1708936,.1655924,.1660701,.1783409,.1707607,.1168793,.0877762,.0957092,.12231263
"Citizenship","notCit","Who are not citizens",0,"Charleston-North Charleston, SC",16700,.2282515,.1703303,.1607799,.1544306,.1274898,.1447046,.1102886,.0548538,.04646412
"Citizenship","notCit","Who are not citizens",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.195884,.1867368,.1773808,.156295,.1499198,.1294941,.1204351,.1268997,.10938746
"Citizenship","notCit","Who are not citizens",0,"Chattanooga, TN-GA",16860,.2763186,.1644958,.1503422,.1638581,.1386793,.1799163,.1908886,.1139041,.07615208
"Citizenship","notCit","Who are not citizens",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.1324651,.1206379,.1068182,.0966816,.1011934,.0939905,.0829461,.0792362,.07045796
"Citizenship","notCit","Who are not citizens",0,"Cincinnati, OH-KY-IN",17140,.1565242,.1738103,.1847525,.1529081,.168074,.1528309,.138893,.1581339,.14792117
"Citizenship","notCit","Who are not citizens",0,"Cleveland-Elyria, OH",17460,.1591844,.1628635,.1597906,.1313545,.1185402,.1294599,.1218574,.0903481,.06853748
"Citizenship","notCit","Who are not citizens",0,"Colorado Springs, CO",17820,.1485849,.1467433,.1252727,.1200054,.0971403,.0759913,.0649189,.0717493,.0667436
"Citizenship","notCit","Who are not citizens",0,"Columbia, SC",17900,.2000539,.2178869,.1932465,.1615185,.131818,.1372666,.1265379,.1205462,.12378648
"Citizenship","notCit","Who are not citizens",0,"Columbus, OH",18140,.2109524,.1686877,.1649852,.179221,.171806,.1585082,.1355284,.1087763,.1191246
"Citizenship","notCit","Who are not citizens",0,"Dallas-Fort Worth-Arlington, TX",19100,.1634426,.1506464,.1425695,.1356101,.1278393,.117792,.1077849,.1018486,.10032047
"Citizenship","notCit","Who are not citizens",0,"Dayton, OH",19380,.0987973,.1142689,.1309653,.1240733,.154292,.167068,.2124633,.1969181,.15392242
"Citizenship","notCit","Who are not citizens",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.103968,.0657964,.1040741,.1319674,.0916432,.0918126,.0821858,.044982,.06412783
"Citizenship","notCit","Who are not citizens",0,"Denver-Aurora-Lakewood, CO",19740,.185046,.1752958,.1364708,.1106529,.1077457,.1160601,.1190955,.1135967,.10378899
"Citizenship","notCit","Who are not citizens",0,"Des Moines-West Des Moines, IA",19780,.196142,.2004796,.2113003,.192535,.1790143,.1991042,.1900881,.2068811,.17717957
"Citizenship","notCit","Who are not citizens",0,"Detroit-Warren-Dearborn, MI",19820,.1373618,.1290123,.128826,.1371122,.141771,.1323,.1174963,.1174893,.12968056
"Citizenship","notCit","Who are not citizens",0,"El Paso, TX",21340,.0982359,.0957069,.0656684,.059613,.0679264,.0745808,.0807644,.0840119,.07188116
"Citizenship","notCit","Who are not citizens",0,"Fresno, CA",23420,.1351187,.1062019,.1250384,.1160931,.0891542,.089579,.0900962,.0827362,.06315272
"Citizenship","notCit","Who are not citizens",0,"Grand Rapids-Wyoming, MI",24340,.2070048,.1547764,.1104088,.110646,.082858,.0493371,.092225,.1197298,.09938912
"Citizenship","notCit","Who are not citizens",0,"Greensboro-High Point, NC",24660,.2629535,.2175207,.1826327,.161763,.2132342,.1877515,.1419987,.136345,.11284037
"Citizenship","notCit","Who are not citizens",0,"Greenville-Anderson-Mauldin, SC",24860,.1827346,.1506715,.1681029,.12402,.1284989,.1484416,.1408707,.1384641,.118878
"Citizenship","notCit","Who are not citizens",0,"Harrisburg-Carlisle, PA",25420,.1675865,.2491746,.17997,.1042393,.1624922,.1343761,.0699329,.1027524,.14525506
"Citizenship","notCit","Who are not citizens",0,"Hartford-West Hartford-East Hartford, CT",25540,.1297374,.1472473,.1402982,.1418213,.1374263,.1244886,.1135487,.0985454,.1029482
"Citizenship","notCit","Who are not citizens",0,"Houston-The Woodlands-Sugar Land, TX",26420,.159488,.1540555,.1422068,.1316804,.1266545,.1267197,.1173893,.1061017,.10950946
"Citizenship","notCit","Who are not citizens",0,"Indianapolis-Carmel-Anderson, IN",26900,.1974454,.1846758,.1687924,.1706636,.2099895,.1979236,.1563382,.1442019,.14073376
"Citizenship","notCit","Who are not citizens",0,"Jackson, MS",27140,.1099061,-97,-97,.2781318,.2396316,-97,-97,.0891625,.07679541
"Citizenship","notCit","Who are not citizens",0,"Jacksonville, FL",27260,.1548971,.1493749,.1063023,.1064601,.1125617,.082964,.0925414,.1101526,.07453147
"Citizenship","notCit","Who are not citizens",0,"Kansas City, MO-KS",28140,.1739345,.1513475,.1324597,.1412365,.1567277,.1583662,.1229374,.110422,.10613543
"Citizenship","notCit","Who are not citizens",0,"Knoxville, TN",28940,.2194774,.2745345,.2159051,.1088297,.1220321,.1402944,.1399483,.117657,.12571445
"Citizenship","notCit","Who are not citizens",0,"Lakeland-Winter Haven, FL",29460,.1624265,.1504474,.1275282,.1245382,.1647491,.1715531,.1258799,.091657,.07183194
"Citizenship","notCit","Who are not citizens",0,"Las Vegas-Henderson-Paradise, NV",29820,.1331137,.1443877,.1494708,.1306132,.1140863,.1083908,.0907664,.0804902,.07737534
"Citizenship","notCit","Who are not citizens",0,"Little Rock-North Little Rock-Conway, AR",30780,.2055072,.1601634,.1351006,.114124,.1847405,.1529794,.0777967,.1455518,.17531134
