GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Family_Structure","twokid","Two children in famiy",0,"Tucson, AZ",46060,.37208956,.37293512,.38232791,.37275821,.35921961,.34212852,.30061764,.34495807
"Family_Structure","twokid","Two children in famiy",0,"Tulsa, OK",46140,.28626785,.32343495,.3369475,.33169284,.34945974,.38352984,.44525626,.44313073
"Family_Structure","twokid","Two children in famiy",0,"Urban Honolulu, HI",46520,.40981841,.44633022,.38719001,.41584158,.44122931,.43047756,.41133589,.38795623
"Family_Structure","twokid","Two children in famiy",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.45277584,.46498716,.43571836,.43897989,.41528201,.43036297,.4066242,.40846914
"Family_Structure","twokid","Two children in famiy",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.41596612,.41993675,.41889387,.4253732,.42878917,.4136568,.41506001,.42776793
"Family_Structure","twokid","Two children in famiy",0,"Wichita, KS",48620,.30360565,.33318275,.35473195,.36859891,.32317457,.30230024,.32200775,.32005686
"Family_Structure","twokid","Two children in famiy",0,"Winston-Salem, NC",49180,.28366378,.33015248,.35512033,.37727469,.36342114,.37914777,.38339067,.37303877
"Family_Structure","twokid","Two children in famiy",0,"Worcester, MA-CT",49340,.46937555,.47078899,.43007502,.41174805,.38210654,.38798368,.42204657,.46180737
"Family_Structure","twokid","Two children in famiy",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97
"Family_Structure","threekid","Three children in family",0,"Akron, OH",10420,.21729587,.24084656,.2855083,.28171811,.2904222,.44790497,.51122469,.3348451
"Family_Structure","threekid","Three children in family",0,"Albany-Schenectady-Troy, NY",10580,.37191603,.34432757,.30690542,.26252133,.27138168,.27334118,.23494931,.2435907
"Family_Structure","threekid","Three children in family",0,"Albuquerque, NM",10740,.44309184,.48457929,.41879198,.38627028,.37069467,.33714101,.33962482,.41804945
"Family_Structure","threekid","Three children in family",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.39422417,.35412845,.31726262,.35813013,.29794264,.34945616,.32440388,.26416934
"Family_Structure","threekid","Three children in family",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.34759212,.34909022,.35377157,.36472681,.35720313,.34788713,.36814439,.36695296
"Family_Structure","threekid","Three children in family",0,"Augusta-Richmond County, GA-SC",12260,.34206215,.32935363,.25305045,.22673115,.24605486,.44961372,.48790199,.45386702
"Family_Structure","threekid","Three children in family",0,"Austin-Round Rock, TX",12420,.41375083,.39956975,.39906549,.40822083,.38480335,.39405146,.39065558,.37115541
"Family_Structure","threekid","Three children in family",0,"Bakersfield, CA",12540,.48088217,.48915175,.45453674,.4626644,.47418532,.45723736,.49672887,.55137807
"Family_Structure","threekid","Three children in family",0,"Baltimore-Columbia-Towson, MD",12580,.28524455,.28479937,.28817758,.31347501,.33649349,.31865624,.30587292,.29031479
"Family_Structure","threekid","Three children in family",0,"Baton Rouge, LA",12940,.30405918,.33877105,.30914465,.34861925,.31984779,.25786749,.35431069,.35230619
"Family_Structure","threekid","Three children in family",0,"Birmingham-Hoover, AL",13820,.29818681,.20490934,.27445465,.36110201,.35255364,.38867626,.4121463,.39694157
"Family_Structure","threekid","Three children in family",0,"Boise City, ID",14260,.40974569,.46166313,.52955717,.49752399,.4584043,.50993007,.52396506,.45474944
"Family_Structure","threekid","Three children in family",0,"Boston-Cambridge-Newton, MA-NH",14460,.29887798,.29779428,.28569621,.27918193,.27901322,.26944533,.27729452,.27687451
"Family_Structure","threekid","Three children in family",0,"Bridgeport-Stamford-Norwalk, CT",14860,.30649602,.27640256,.27662161,.28907484,.31149697,.31291243,.28274536,.28912696
"Family_Structure","threekid","Three children in family",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.25880033,.28305548,.3041859,.3162666,.33898994,.34083283,.35089332,.33423388
"Family_Structure","threekid","Three children in family",0,"Cape Coral-Fort Myers, FL",15980,.32048523,.3714776,.3502112,.3284629,.3404308,.35011825,.38344896,.31238919
"Family_Structure","threekid","Three children in family",0,"Charleston-North Charleston, SC",16700,.31542206,.28096324,.31892091,.33708706,.36006728,.37805283,.28417647,.24725929
"Family_Structure","threekid","Three children in family",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.34340796,.36435941,.34402126,.34342891,.38374925,.41603532,.39494246,.36701962
"Family_Structure","threekid","Three children in family",0,"Chattanooga, TN-GA",16860,.37542054,.47693112,.46183515,.48830914,.45131752,.31592613,.23715489,.22429642
"Family_Structure","threekid","Three children in family",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.37068599,.38112345,.37633586,.37802067,.38305265,.38898838,.38066921,.36741018
"Family_Structure","threekid","Three children in family",0,"Cincinnati, OH-KY-IN",17140,.30408856,.26212913,.26587549,.35368699,.3272531,.33171982,.35115063,.32292435
"Family_Structure","threekid","Three children in family",0,"Cleveland-Elyria, OH",17460,.32497942,.38520259,.33256453,.30620626,.35302439,.29138362,.29497057,.36242321
"Family_Structure","threekid","Three children in family",0,"Colorado Springs, CO",17820,.36661312,.34082353,.39117646,.34567377,.32578975,.29087996,.31332812,.35856944
"Family_Structure","threekid","Three children in family",0,"Columbia, SC",17900,.34049335,.3698875,.31985617,.26695925,.33365959,.34669301,.31383911,.32663816
"Family_Structure","threekid","Three children in family",0,"Columbus, OH",18140,.30030259,.40970072,.37630486,.35850823,.38116974,.35357666,.40581354,.37310761
"Family_Structure","threekid","Three children in family",0,"Dallas-Fort Worth-Arlington, TX",19100,.39643875,.40548056,.40756136,.40091789,.40730354,.42218682,.41105759,.40835223
"Family_Structure","threekid","Three children in family",0,"Dayton, OH",19380,.3685284,.35722533,.4183619,.3006911,.33440703,.42112708,.30553579,.35086972
"Family_Structure","threekid","Three children in family",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.20340471,.21047986,.23414725,.21701452,.29703796,.31912324,.31612179,.2893419
"Family_Structure","threekid","Three children in family",0,"Denver-Aurora-Lakewood, CO",19740,.37475905,.41516796,.42136523,.37557086,.40041307,.41728747,.37200943,.3804141
"Family_Structure","threekid","Three children in family",0,"Des Moines-West Des Moines, IA",19780,.42392707,.44694868,.33728981,.30310985,.3902626,.38919979,.48370361,.38708994
"Family_Structure","threekid","Three children in family",0,"Detroit-Warren-Dearborn, MI",19820,.35818318,.32881054,.32423171,.34701076,.38814613,.39690736,.38145116,.38737953
"Family_Structure","threekid","Three children in family",0,"El Paso, TX",21340,.40933844,.43196738,.46993229,.45581791,.42154825,.4308933,.41997817,.3758038
"Family_Structure","threekid","Three children in family",0,"Fresno, CA",23420,.41110936,.42159095,.42971858,.44060811,.44165084,.45172614,.48022744,.45068309
"Family_Structure","threekid","Three children in family",0,"Grand Rapids-Wyoming, MI",24340,.39198473,.3891291,.40476146,.45223352,.46218011,.38024041,.33709884,.49475664
"Family_Structure","threekid","Three children in family",0,"Greensboro-High Point, NC",24660,.37305671,.36124173,.44188488,.41966128,.4144426,.42075562,.44825608,.41495392
"Family_Structure","threekid","Three children in family",0,"Greenville-Anderson-Mauldin, SC",24860,.34231406,.36937526,.2220286,.26684475,.35766113,.36258501,.39363894,.36520103
"Family_Structure","threekid","Three children in family",0,"Harrisburg-Carlisle, PA",25420,.24114954,.38992438,.30999893,.25731421,.27290753,.17530358,.25326324,.43022987
"Family_Structure","threekid","Three children in family",0,"Hartford-West Hartford-East Hartford, CT",25540,.26356986,.28644893,.28883046,.31806359,.28513959,.22966735,.26039982,.30638456
"Family_Structure","threekid","Three children in family",0,"Houston-The Woodlands-Sugar Land, TX",26420,.40552205,.39431366,.39996883,.40833038,.40956017,.39821464,.39358866,.39128846
"Family_Structure","threekid","Three children in family",0,"Indianapolis-Carmel-Anderson, IN",26900,.39829734,.3890695,.4124186,.36013702,.3815524,.41510981,.36261049,.3386195
"Family_Structure","threekid","Three children in family",0,"Jackson, MS",27140,.45293543,-97,-97,.33108217,.24489981,-97,-97,.26324093
"Family_Structure","threekid","Three children in family",0,"Jacksonville, FL",27260,.24521102,.26939356,.29680973,.26182356,.24902141,.32287621,.27578026,.23792119
"Family_Structure","threekid","Three children in family",0,"Kansas City, MO-KS",28140,.38385049,.33265141,.36519864,.40820646,.3575463,.37038663,.42235804,.42066461
"Family_Structure","threekid","Three children in family",0,"Knoxville, TN",28940,.34132034,.29830712,.27127546,.30769992,.34404626,.26252574,.23238082,.29317966
"Family_Structure","threekid","Three children in family",0,"Lakeland-Winter Haven, FL",29460,.45228809,.41617954,.34426016,.30563828,.30135319,.33054787,.40026036,.42513594
"Family_Structure","threekid","Three children in family",0,"Las Vegas-Henderson-Paradise, NV",29820,.39386484,.38722456,.38702023,.38773239,.39907771,.37161076,.35951686,.36146793
"Family_Structure","threekid","Three children in family",0,"Little Rock-North Little Rock-Conway, AR",30780,.42551088,.22670254,.2002417,.25447285,.3375096,.33926931,.34454188,.37849292
"Family_Structure","threekid","Three children in family",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.39103976,.38716686,.38306272,.37693432,.37211871,.36884424,.36048353,.35459828
"Family_Structure","threekid","Three children in family",0,"Louisville/Jefferson County, KY-IN",31140,.33024308,.33627462,.35301113,.31598824,.3133499,.37573519,.33891088,.29872021
"Family_Structure","threekid","Three children in family",0,"Madison, WI",31540,.21587452,.25592032,.28957346,.20896484,.34810057,.34717262,.31895837,.41453579
"Family_Structure","threekid","Three children in family",0,"McAllen-Edinburg-Mission, TX",32580,.51340455,.46911815,.45489484,.47145939,.45791519,.46570534,.46467593,.45485818
"Family_Structure","threekid","Three children in family",0,"Memphis, TN-MS-AR",32820,.32716638,.37282667,.38526055,.42468619,.46127483,.32697067,.33964476,.40267581
"Family_Structure","threekid","Three children in family",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.26992971,.26519781,.26230186,.25343913,.24710086,.23720945,.26106238,.26981324
"Family_Structure","threekid","Three children in family",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3474057,.33551666,.37626737,.37736708,.3473447,.33209366,.36977482,.37243256
"Family_Structure","threekid","Three children in family",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.34474182,.33055279,.31416243,.31819114,.3561469,.35269052,.35335553,.36436722
"Family_Structure","threekid","Three children in family",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.35777482,.35206291,.37283823,.35778195,.38235673,.39163339,.39529395,.39226586
"Family_Structure","threekid","Three children in family",0,"New Haven-Milford, CT",35300,.33717749,.2922993,.26952854,.30260375,.29850963,.2857717,.30046275,.30608737
"Family_Structure","threekid","Three children in family",0,"New Orleans-Metairie, LA",35380,.29959622,.34599474,.35458046,.31386995,.32983333,.28072894,.19523612,.26082492
"Family_Structure","threekid","Three children in family",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.29472253,.29429263,.29081729,.29238206,.29551411,.29322138,.29054508,.29727614
"Family_Structure","threekid","Three children in family",0,"North Port-Sarasota-Bradenton, FL",35840,.33042645,.30971429,.29244497,.39656243,.35706612,.32571492,.39563254,.35055092
"Family_Structure","threekid","Three children in family",0,"Ogden-Clearfield, UT",36260,.44455296,.40964034,.37032002,.35981065,.44001931,.48804116,.47722286,.44573179
"Family_Structure","threekid","Three children in family",0,"Oklahoma City, OK",36420,.42753583,.45823672,.38179812,.37608767,.38791078,.38688371,.39428553,.37988356
"Family_Structure","threekid","Three children in family",0,"Omaha-Council Bluffs, NE-IA",36540,.36870214,.33533317,.46927714,.41557169,.36552238,.45432818,.51055568,.54125518
"Family_Structure","threekid","Three children in family",0,"Orlando-Kissimmee-Sanford, FL",36740,.30182692,.29139882,.32349467,.30069822,.27810615,.28499916,.28798401,.31402871
"Family_Structure","threekid","Three children in family",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.37303132,.38760319,.3975637,.36995488,.39624217,.3899931,.39082593,.38429126
"Family_Structure","threekid","Three children in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.21878883,.31333768,.30823794,.34685194,.34854716,.26413852,.17041191,.22316055
"Family_Structure","threekid","Three children in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.31281263,.30977347,.33764204,.33634648,.31227013,.30767167,.29761553,.28054956
"Family_Structure","threekid","Three children in family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.43934602,.44440192,.43111625,.41992098,.41432115,.40330836,.38460302,.41313392
"Family_Structure","threekid","Three children in family",0,"Pittsburgh, PA",38300,.25233027,.29207632,.25765491,.2121259,.19681312,.15917793,.16620868,.24282938
"Family_Structure","threekid","Three children in family",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.3645446,.36950973,.38660073,.37105814,.35430413,.36817494,.37587115,.36526906
"Family_Structure","threekid","Three children in family",0,"Providence-Warwick, RI-MA",39300,.31444481,.30658612,.32266435,.31616545,.29533032,.30230826,.33149895,.30188441
"Family_Structure","threekid","Three children in family",0,"Provo-Orem, UT",39340,.54734141,.49859589,.39711854,.4311986,.52984554,.51884371,.52567464,.48730898
"Family_Structure","threekid","Three children in family",0,"Raleigh, NC",39580,.33320308,.32321957,.33415684,.375862,.37294066,.34347489,.31342912,.332504
"Family_Structure","threekid","Three children in family",0,"Richmond, VA",40060,.26620317,.27740046,.30004725,.31923077,.26456243,.24925973,.266258,.29598576
"Family_Structure","threekid","Three children in family",0,"Riverside-San Bernardino-Ontario, CA",40140,.45844328,.46006662,.43381381,.43987855,.45303196,.45021647,.43446589,.40834886
"Family_Structure","threekid","Three children in family",0,"Rochester, NY",40380,.22565204,.22671731,.34682077,.34812477,.26314878,.26991433,.37365445,.34042102
"Family_Structure","threekid","Three children in family",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.35131994,.35807863,.39096302,.36939397,.35622948,.37079036,.3855572,.37367588
"Family_Structure","threekid","Three children in family",0,"St. Louis, MO-IL",41180,.2936458,.30591688,.29979992,.29598582,.3267239,.35127491,.32180327,.29806274
"Family_Structure","threekid","Three children in family",0,"Salt Lake City, UT",41620,.47720876,.44724619,.45898741,.45379937,.38904905,.42472774,.44107175,.41994193
"Family_Structure","threekid","Three children in family",0,"San Antonio-New Braunfels, TX",41700,.41146022,.40247759,.38408893,.38240322,.38807574,.41217279,.3920325,.36527938
"Family_Structure","threekid","Three children in family",0,"San Diego-Carlsbad, CA",41740,.38275412,.35473475,.38116696,.37434101,.33839884,.34429395,.36060667,.3582274
"Family_Structure","threekid","Three children in family",0,"San Francisco-Oakland-Hayward, CA",41860,.31234354,.30818278,.31367707,.29891571,.2809841,.29063404,.30994225,.31197834
"Family_Structure","threekid","Three children in family",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.298574,.29923987,.29181603,.28157103,.26556239,.26528436,.2764577,.26289788
"Family_Structure","threekid","Three children in family",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.45114058,.22735146,.23603755,.33629605,.29347318,.2054687,.26363623,.38256943
"Family_Structure","threekid","Three children in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.33780193,.33634883,.30828145,.28004044,.29954669,.32056248,.29673636,.31147212
