GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Washington","WA",.6046144,.6045963,.5968171,.5889487,.5902991,.5884312,.5705435,.547843,.55170739
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"West Virginia","WV",.2278859,.2291818,.1948484,.18293,.3919314,.3637814,.2856053,.2533631,.32852921
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Wisconsin","WI",.6290998,.5856239,.546123,.5779383,.6054254,.56054,.5446233,.5995783,.592049
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Wyoming","WY",.502653,.5032641,.4361712,.3630724,.4808995,.6772997,.6218585,.4414442,.44222242
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alabama","AL",.0298928,.0682118,.0562435,.0423369,.0589422,.0707801,.0650339,.0387667,.03067893
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alaska","AK",.0821566,.1213965,.109637,.1536625,.1335203,.1219212,.2078609,.1305203,.09358282
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arizona","AZ",.0877194,.0919564,.099887,.0994253,.0911642,.0845821,.0852977,.0829477,.07469384
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arkansas","AR",.0594243,.0708518,.0935726,.1305718,.1133934,.0890466,.0778449,.0952095,.09440019
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"California","CA",.0767332,.0705318,.0719163,.0757845,.0753539,.0694726,.0639009,.0616246,.06146276
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Colorado","CO",.0705148,.0676149,.0624013,.0635716,.057121,.0600944,.0891819,.0671196,.05355154
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Connecticut","CT",.0380392,.0275955,.0172717,.0209714,.021716,.0177177,.0248529,.0328969,.03697373
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Delaware","DE",.0656937,.0854174,.0671672,.0418691,.0512845,.0573973,.0167395,.062582,.07202504
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"District of Columbia","DC",.0663245,.0283643,.0251552,.056665,.0501215,.0091605,.0130271,.0138282,.00955689
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Florida","FL",.0450317,.0459854,.0405589,.0382682,.0374543,.040017,.0373218,.0325378,.03208859
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Georgia","GA",.0578922,.055092,.0600349,.0691198,.0577467,.0575643,.0739468,.0734082,.07110961
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Hawaii","HI",.0782502,.0505048,.0739863,.0823364,.0639265,.0745805,.0878871,.068339,.0607377
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Idaho","ID",.1143149,.0534861,.0520253,.1107957,.1315019,.0707361,.0452261,.0382424,.05019755
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Illinois","IL",.054758,.0509866,.0464779,.0582057,.0583921,.0567057,.0568091,.0481259,.04878409
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Indiana","IN",.0634189,.067762,.054758,.0538606,.0481402,.0695306,.0757463,.0571665,.04807715
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Iowa","IA",.0622853,.0526311,.0997021,.1007954,.1038314,.0850752,.032701,.0589946,.08531555
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Kansas","KS",.046101,.0675772,.0545899,.0540439,.1045021,.0859835,.06541,.0733371,.0706551
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Kentucky","KY",.0604725,.045252,.0641586,.0597141,.0558935,.0755542,.1094234,.1014679,.09543547
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Louisiana","LA",.0804043,.0455086,.043461,.0406241,.0261191,.0472893,.0568898,.06679,.07716758
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Maine","ME",.1136821,.1781487,.1238601,.1055085,.1332757,.0734286,.0420256,.1011115,.14510189
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Maryland","MD",.0587673,.0489356,.0346506,.0304291,.0384553,.0414324,.0365493,.0323939,.0398292
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Massachusetts","MA",.0325526,.0338375,.0286023,.0313058,.0310584,.0282154,.0295944,.0284352,.03518436
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Michigan","MI",.088675,.0823709,.0734034,.0760973,.0777069,.0777806,.0808703,.0640738,.05377857
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Minnesota","MN",.1928669,.1925899,.1523443,.1203715,.1135694,.1214163,.1117959,.1118033,.13931066
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Mississippi","MS",.0670835,.0779517,.0078131,.0378263,.0757196,.0972297,.0659586,.01694,.01760264
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Missouri","MO",.0676822,.0526797,.104081,.1026334,.051391,.0359184,.0350886,.0420827,.06730231
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Montana","MT",.0597295,.2083747,.3497243,.2552404,.0911864,.0748362,.0578439,.0483111,.04453532
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Nebraska","NE",.1005076,.0807882,.0505457,.0492693,.110064,.09747,.0682315,.0971078,.10986366
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Nevada","NV",.0719255,.0673764,.0675549,.0576086,.0565287,.0611208,.0660314,.0726722,.07385095
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"New Hampshire","NH",.0280136,.0103452,.0073821,.0032122,.0027205,.0192983,.0351193,.0284125,.00982344
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"New Jersey","NJ",.0332357,.0263931,.0267077,.0318893,.0371847,.0411998,.0395028,.0445969,.04359598
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"New Mexico","NM",.0487198,.0545798,.0621922,.0722181,.0536565,.0541836,.0747967,.045482,.01598319
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"New York","NY",.0526437,.0598677,.064016,.0565432,.0517994,.0556584,.0608546,.0564876,.05237664
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"North Carolina","NC",.0641101,.0545165,.0608764,.0578874,.0611911,.0616763,.0518655,.0531971,.0436877
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"North Dakota","ND",0,-97,-97,.0382457,0,.1051803,.2334425,.2458676,.0758599
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Ohio","OH",.091727,.059938,.0485435,.0483321,.0567795,.0627442,.0624454,.0782167,.07812895
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Oklahoma","OK",.0790525,.0649576,.0553247,.0650398,.0751316,.0654744,.0524188,.0486924,.06403196
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Oregon","OR",.0676032,.0959271,.0963192,.0797831,.0777335,.0777325,.0651407,.0530546,.06590618
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Pennsylvania","PA",.0495946,.0488112,.0463829,.0431181,.0502387,.0446803,.0295712,.038795,.04073534
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Rhode island","RI",.0594645,.0402191,.0307862,.017173,.0247269,.0449869,.0627876,.0424909,.04312138
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"South Carolina","SC",.0680039,.0470589,.0648282,.062793,.0693041,.0795702,.0476508,.0460766,.06122338
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"South Dakota","SD",.1050022,.0630879,.0978943,.1004691,.0823717,.0887066,.1618925,.1503903,.14310329
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Tennessee","TN",.052403,.047872,.0861543,.0894258,.066753,.0681538,.0768553,.0855464,.09864945
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Texas","TX",.0832831,.0800862,.0743836,.0799215,.0820951,.0777191,.0805321,.0771484,.07107079
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"United States","US",.0682943,.0653029,.0649208,.066482,.0657441,.0638297,.0625915,.0598048,.05897321
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Utah","UT",.1156574,.1239863,.1365296,.1275902,.1171378,.1082859,.0958991,.109516,.11109179
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Vermont","VT",.0480383,.0389188,.0763612,.0732624,.0710151,.0814338,.0141733,.0297828,.08252211
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Virginia","VA",.0254672,.034873,.0465393,.0398884,.0358441,.0337124,.0352903,.0401867,.03855027
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Washington","WA",.087562,.0777462,.0813682,.0883122,.0896048,.0897796,.0855873,.0689905,.06704141
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"West Virginia","WV",.058971,0,0,0,0,0,0,.0748442,.06967667
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Wisconsin","WI",.157084,.1266462,.1022367,.1031512,.1083861,.1018556,.0758737,.0744136,.10072181
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Wyoming","WY",.0486199,.0152146,.0157274,0,0,0,0,.0124424,.02014234
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Alabama","AL",.226273,.247864,.2356471,.209725,.1881619,.2136297,.225901,.2016527,.18064493
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Alaska","AK",.1932558,.1809247,.1799507,.1589259,.1589153,.1393385,.163732,.2624526,.31795576
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Arizona","AZ",.155423,.1461966,.1449782,.1508037,.1531963,.1691542,.1774622,.1677081,.17564122
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Arkansas","AR",.1778817,.1941338,.1727551,.169232,.1714534,.1460879,.1699802,.1857486,.14734973
"Family_Structure","onekid",114,"One child in family","One child in family",1,"California","CA",.1727035,.1763526,.1750605,.1758543,.1797128,.1858092,.1910144,.1944204,.19547245
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Colorado","CO",.1687995,.1780745,.1809371,.1865746,.1701795,.1612454,.1784489,.1870095,.18977933
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Connecticut","CT",.2426853,.253789,.2673934,.2419835,.2318525,.2553625,.2409803,.2215989,.22639939
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Delaware","DE",.1902239,.1992251,.186235,.1985453,.1771049,.1922689,.225255,.2256844,.2179722
"Family_Structure","onekid",114,"One child in family","One child in family",1,"District of Columbia","DC",.2739918,.2686303,.2722562,.2615018,.2578743,.289835,.2904517,.3087929,.32431218
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Florida","FL",.2532229,.2511328,.2595868,.2654216,.2652027,.2668162,.2620574,.2574041,.25848591
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Georgia","GA",.2036621,.2006499,.1943229,.1870188,.1884645,.1912874,.186672,.1807088,.17823045
"Family_Structure","onekid",114,"One child in family","One child in family",1,"Hawaii","HI",.1788824,.2046407,.2217439,.216069,.2293945,.2159211,.2192832,.2330244,.22703555
