GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Colorado","CO",.22729972,.2156406,.2397539,.24162024,.243669,.25259531,.26941451,.27742162,.27452356,.28953162,.30120999,.33608919,.37113184,.36943778,.40760872,.46646968,.47343326
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Connecticut","CT",.3167004,.30431506,.30168769,.30047455,.31459084,.32254583,.31100783,.31732672,.31926042,.32906282,.34287381,.34436914,.31647167,.32193661,.38125271,.37017906,.38342565
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"District of Columbia","DC",.24903698,.25559875,.24596278,.25541952,.24422997,.26605162,.28504586,.24527258,.2423432,.31753716,.33586675,.24342185,.26125431,.35588199,.34651953,.36195773,.34498957
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Delaware","DE",.184771,.23132789,.26733553,.21543743,.20588098,.23024033,.2690137,.27874228,.21302819,.23569225,.25388741,.21382181,.19799154,.25789055,.34030306,.29341573,.29561484
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Florida","FL",.29724976,.29729769,.30874631,.30493799,.30157745,.31530464,.32384786,.32603592,.32222638,.31800085,.32272172,.32458091,.32117364,.32302451,.34909984,.37402585,.36630517
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Georgia","GA",.20510541,.20573771,.19111034,.19983715,.21723035,.23029763,.26025036,.26282459,.25825775,.27230081,.28112325,.28998202,.30866441,.3252846,.3790077,.41405827,.41272464
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Hawaii","HI",.35356152,.36875182,.35512799,.34285843,.38185808,.41077873,.39998394,.39459929,.38508746,.39299831,.38199112,.358522,.40703642,.41758499,.37959388,.44581217,.42104617
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Iowa","IA",.19168313,.18270335,.1655775,.18543129,.21802182,.23343332,.23607242,.20420268,.21586372,.2824131,.30175221,.26852152,.24104242,.26427537,.30458975,.35922787,.34734464
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Idaho","ID",.22804695,.28828898,.32311535,.30585745,.26114333,.25764385,.33722118,.34983373,.37320679,.4074024,.38102368,.36948949,.32064351,.32337627,.41997561,.39237371,.3972044
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Illinois","IL",.27788091,.26223785,.26989502,.27029717,.28316587,.29595509,.29192731,.30652294,.33811265,.34958419,.34750122,.36868393,.38353142,.40168196,.43595812,.47645515,.47027355
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Indiana","IN",.22787377,.22309543,.22259,.2211916,.20621616,.19892302,.21543142,.21259394,.19400522,.23238271,.26770109,.26150605,.24609414,.26071268,.31549549,.35979533,.32806444
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Kansas","KS",.28709802,.24996395,.25126314,.25074691,.25131929,.25071037,.23873359,.26719403,.28742659,.29322204,.30219576,.3273398,.31637722,.29249266,.32918471,.40349701,.43073735
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Kentucky","KY",.21520293,.20190686,.194906,.18810251,.20232558,.22106707,.21587311,.19622225,.213617,.22099534,.18512022,.18475977,.18440537,.20977975,.22317831,.25587371,.25347158
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Louisiana","LA",.3940542,.3379761,.32085845,.3049877,.27595413,.24007359,.2634784,.29180989,.28478014,.2813786,.28255075,.27014869,.26355997,.27510911,.25303259,.27761954,.2813665
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Massachusetts","MA",.30910522,.32211441,.31019568,.2977511,.30918765,.33173662,.32807833,.3025578,.30828971,.31133792,.32054284,.32061478,.31223729,.3230198,.33583936,.36901924,.36048073
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Maryland","MD",.25239074,.25953433,.2668092,.25934067,.26970074,.27103409,.25262421,.25907597,.28039232,.2780205,.27334005,.28469592,.28628823,.29607406,.3187108,.3402054,.3382543
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Maine","ME",.40768957,.39708835,.37192693,.30734116,.25008419,.3212733,.37240097,.3546147,.3998754,.38138703,.27498132,.2664437,.28311658,.26219147,.20772989,.46316233,.39289501
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Michigan","MI",.25520432,.26992244,.26545754,.24248619,.24942161,.27501118,.30330557,.29554975,.28232217,.30858052,.31311506,.28620639,.28791845,.32038414,.34117258,.39342204,.36935049
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Minnesota","MN",.24021383,.22755438,.20991808,.23819895,.23531234,.24357386,.25259227,.26752061,.28295141,.27818924,.28733358,.2950688,.31208357,.34420976,.36706898,.39476863,.39279482
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Missouri","MO",.23112778,.22036859,.18277666,.19169003,.22800636,.24719919,.24579799,.23539323,.25482032,.27491957,.25534543,.26049864,.26169807,.29368412,.33784196,.41955537,.35999912
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Mississippi","MS",.31574523,.27527654,.25597966,.2052747,.15031473,.16462277,.20422311,.22962153,.26522851,.26940945,.28085798,.31035608,.28762349,.26067123,.27746361,.401077,.41449356
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Montana","MT",.40255448,.41519362,.42023966,.33785889,.34602958,.47435978,.47868854,.39672878,.42441586,.39870027,.44016173,.43400878,.36445856,.45820341,.50680864,.43929687,.40569872
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"North Carolina","NC",.17169172,.17619522,.17536442,.17764734,.18234994,.20325996,.21833484,.22432645,.21907747,.21605852,.25333619,.28674152,.28668925,.29169995,.32985625,.38493386,.37669685
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"North Dakota","ND",.20882176,-97,-97,.28567258,.32334158,.36552009,.28448758,.21109663,.11136246,.0795227,.13029976,.17652234,.25317451,.26030624,.19491941,.25591478,.27248538
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Nebraska","NE",.1495138,.21502711,.21452039,.17560326,.18181047,.25564688,.24718487,.2145744,.23289028,.28598481,.26661721,.22426517,.27563089,.29913875,.28375876,.39263451,.38612765
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"New Hampshire","NH",.39531481,.39631486,.35627761,.39881271,.34566888,.34610039,.3890039,.39416727,.35285649,.29753336,.26210696,.30170634,.34014377,.298145,.31032503,.35638911,.35736898
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"New Jersey","NJ",.28517702,.29153925,.29316071,.29467884,.30867845,.30719069,.31693232,.31769201,.30855864,.33162174,.33650404,.31540903,.31401652,.33964229,.36086568,.35369906,.36612168
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"New Mexico","NM",.28564379,.35137585,.35320821,.29865903,.31312332,.30125684,.32464626,.36723575,.34272793,.34428108,.36586383,.38434422,.39766985,.42534536,.49765748,.54910326,.5371955
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Nevada","NV",.25478038,.26934806,.2601898,.25972873,.30388346,.33925384,.3411485,.36159217,.37398532,.36957073,.36716154,.3600038,.38173071,.41964009,.43949619,.48530698,.4709627
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"New York","NY",.30009967,.30308703,.30496687,.31767213,.32708895,.33894569,.34476119,.34232515,.34632874,.34847555,.34420878,.33783925,.34382012,.36380067,.38905326,.42458579,.41380522
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Ohio","OH",.27446499,.26684245,.24828108,.23877738,.25818619,.27655318,.26468354,.25503546,.26719475,.24893127,.2480332,.25893232,.25140467,.25720298,.28161827,.29875275,.30497745
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Oklahoma","OK",.25117272,.24700114,.22625698,.24163644,.23693037,.2049309,.21879022,.23174086,.23444407,.26137626,.26847041,.27663046,.30267197,.30389073,.32524985,.38049135,.39334837
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Oregon","OR",.21553046,.24760865,.24892926,.24100193,.24707961,.26877517,.29445249,.33056313,.33525881,.32321274,.33625719,.37697506,.38687041,.37442836,.4039686,.49182963,.48130634
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Pennsylvania","PA",.28903249,.28382182,.27593753,.27219731,.28193399,.30219531,.31511763,.31343275,.31118944,.30623934,.28906059,.28992409,.29061854,.30364573,.34633294,.36098498,.35248485
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Rhode island","RI",.34039024,.32879388,.3251082,.32826197,.36086389,.35485089,.3059153,.34517762,.4026731,.4373197,.39143789,.30696815,.34045422,.40013719,.44783691,.37698093,.37686113
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"South Carolina","SC",.24554467,.237984,.23038627,.23017001,.22638804,.22101682,.2344404,.2485498,.23876883,.24661796,.25923917,.28272146,.29662687,.27421623,.30683222,.35940534,.36551526
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"South Dakota","SD",.21917616,.27647018,.32742187,.30272016,.20237727,.18206339,.16771457,.08603439,.15071693,.19171952,.09671973,.06070722,.25533289,.29853788,.24979918,-97,.25858641
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Tennessee","TN",.22125949,.18852776,.17325066,.15893055,.17217577,.18476954,.20987202,.23771353,.23059398,.21708679,.22417958,.21655935,.22396462,.25477687,.27822495,.31141725,.32593679
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Texas","TX",.25493178,.26048324,.26382828,.26390019,.27856591,.29181984,.30496722,.30513012,.30345303,.30831102,.31522465,.3291305,.33883491,.34824836,.37978613,.41400349,.40292606
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"United States","US",.28785956,.28872135,.28848851,.29374704,.30907822,.32310897,.33155352,.33321837,.3345893,.33960232,.3421365,.34630024,.35196784,.36310279,.39326939,.42688382,.42172062
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Utah","UT",.24840483,.230975,.23781355,.26944607,.28428951,.28621349,.29865661,.29102173,.30454955,.33488348,.33196452,.34517437,.35569057,.32387057,.35147172,.43708611,.46235248
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Virginia","VA",.25663215,.2545132,.25228715,.25605375,.26511177,.27631316,.29507694,.2915093,.27471071,.28075153,.28592238,.28401607,.30340704,.31111309,.32318267,.35564503,.35459074
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Vermont","VT",.41845968,.30142301,.22573549,.22635758,.29646865,.38941506,.34894764,.16804485,.18012343,.19073495,.29746166,.35336486,.24203193,.11489077,.20985787,.41096792,.47176301
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Washington","WA",.24325849,.25556016,.25600818,.26250222,.26377493,.26574469,.28869295,.29253942,.30482015,.32777658,.31538367,.3149952,.32829261,.34400627,.36986691,.38760132,.38777247
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Wisconsin","WI",.23755881,.26256236,.27600339,.29944652,.31701937,.29456589,.29619277,.29473159,.31880683,.33539626,.31501245,.31774926,.33413225,.34674725,.37425187,.41948932,.39024603
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"West Virginia","WV",.27404022,.16654541,.27255362,.3535639,.35039422,.24530026,.16828153,.258827,.29732573,.32826862,.30136421,.23359327,.25970402,.32134405,.43113962,.33847952,.3227579
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Wyoming","WY",.35104883,.32437745,.37435493,.4007971,.31097034,.19660412,.23071529,.22808121,.19391547,.23827976,.33000001,.34874037,.39603436,.38394615,.33726019,-97,.49966067
