GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"West Virginia","WV",.07105116,.12500827,.18800838,.16997632,.1275422,.10211408,.10851727,.20050237
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wisconsin","WI",.15379915,.13779837,.11636136,.11565562,.11744303,.10654126,.10054962,.11250164
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wyoming","WY",.1650559,.14250129,.07029766,.10332349,.17773588,.25930673,.19134107,.09134087
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alabama","AL",.07767539,.06465485,.04658226,.05717475,.07484095,.0734486,.06444734,.05496985
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alaska","AK",.08593644,.08664826,.05458477,.00944292,.01823417,.03346271,.0156533,.03574494
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arizona","AZ",.0261435,.01836376,.02190424,.03113082,.03117665,.02653569,.02424946,.03055339
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arkansas","AR",.01914076,.02342817,.02782591,.03121364,.01939121,.0220053,.01708473,.01319685
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"California","CA",.01518979,.01608405,.01666689,.01688829,.01658273,.01773807,.01931611,.01941076
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Colorado","CO",.03353184,.03995652,.04499547,.04864794,.05143707,.05350795,.06331211,.07187686
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Connecticut","CT",.17365162,.18534012,.18281382,.18163148,.17835863,.16903244,.17416736,.18181168
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Delaware","DE",.22311921,.21152845,.20404622,.19218883,.17609027,.21943654,.20456479,.15002197
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"District of Columbia","DC",.23017867,.23759571,.29452786,.25779092,.17269307,.179288,.228016,.25069249
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Florida","FL",.21578519,.21196525,.20759004,.20171966,.20255108,.20345643,.20800573,.20943742
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Georgia","GA",.16889997,.15928409,.14942792,.15595508,.16712677,.16376807,.16940826,.17166281
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Hawaii","HI",.0126024,.01445139,.02573214,.02768472,.01261805,.01532767,.00879234,.00558279
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Idaho","ID",.0302931,.03784087,.03267852,.03763096,.02991253,.01118664,.00519049,.01588632
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Illinois","IL",.03241292,.03634224,.03261081,.03451927,.03490007,.03578332,.03970107,.04374843
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Indiana","IN",.0770535,.06762004,.06075808,.04900916,.07068837,.07395411,.06283024,.07481897
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Iowa","IA",.06443053,.07500567,.07955419,.07173906,.0717248,.08210502,.0919532,.11607509
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kansas","KS",.04069654,.04886403,.05064814,.04191951,.04706951,.05417963,.05369163,.06703261
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kentucky","KY",.08197762,.07185583,.05864891,.05256037,.07200304,.13882899,.17988837,.13851474
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Louisiana","LA",.06254739,.04106934,.05962359,.06392595,.06138208,.06843129,.06556394,.07973792
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maine","ME",.14179537,.13211171,.13257815,.25800762,.35996926,.31666276,.22271106,.17683263
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maryland","MD",.26181179,.25504592,.25258008,.24632581,.25139648,.26037517,.25475016,.25031096
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Massachusetts","MA",.17625616,.17538698,.16891386,.15318912,.15404396,.16475086,.16736956,.16423158
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Michigan","MI",.07986946,.07012165,.05099023,.04976412,.04812963,.05002937,.0612919,.06330509
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Minnesota","MN",.18561509,.1996875,.2016892,.1864861,.20490099,.243044,.23259084,.22934274
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Mississippi","MS",.10658101,.0641539,.08400135,.06405531,.02127397,.01915839,.04274379,.06643838
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Missouri","MO",.10688922,.09917154,.09570004,.08733164,.0857364,.08602551,.07966262,.1098036
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Montana","MT",.0081142,.00765198,0,0,0,.0523432,.05406485,0
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nebraska","NE",.08966199,.05429927,.07365578,.11273285,.13274443,.08819665,.09652302,.11880098
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nevada","NV",.02236396,.02756803,.02587235,.03209079,.02992864,.01922019,.01922124,.02264542
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Hampshire","NH",.10897305,.12678558,.11456823,.11830904,.13526472,.13824823,.11084259,.07965677
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Jersey","NJ",.1386652,.13234024,.12417451,.12213807,.1130541,.11929276,.12666279,.12325466
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Mexico","NM",.00630995,.00968314,.00781364,.01380821,.01746366,.00913851,.00737323,.00574881
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New York","NY",.1968285,.19287458,.19670565,.19344591,.18682101,.18435256,.18804771,.18717492
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Carolina","NC",.07970323,.07760946,.0755922,.07970051,.08866069,.08329293,.07276797,.07841757
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Dakota","ND",.11775362,-97,-97,.04961606,.08158052,.1538334,.27754074,.22878049
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Ohio","OH",.16447507,.15060711,.16235368,.15309276,.15579537,.16684884,.18918739,.22093087
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oklahoma","OK",.04754986,.0513208,.03861213,.04144414,.04997839,.054244,.04099063,.03474487
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oregon","OR",.03410773,.02494969,.01531359,.02217455,.03042484,.04094364,.03649195,.02740223
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Pennsylvania","PA",.16013519,.16355336,.15934324,.15184239,.15695833,.16072419,.15574646,.17333508
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Rhode island","RI",.10627972,.11068128,.10090505,.10126027,.12236012,.10196371,.10471285,.11556299
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Carolina","SC",.09839363,.09538041,.07823225,.07662998,.08128519,.06500683,.05246245,.05810608
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Dakota","SD",.2678729,.16992684,.02087181,.14950365,.23416615,.29319096,.38076627,.38128281
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Tennessee","TN",.10423475,.09802952,.10240412,.09860843,.09362384,.11314686,.1075746,.09044787
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Texas","TX",.02997432,.03066619,.03223797,.03469234,.03430192,.03280776,.0337238,.03547872
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"United States","US",.08230963,.08131418,.08053114,.08028416,.08076002,.0827354,.08533768,.08719362
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Utah","UT",.02670234,.03183314,.03539783,.02798051,.018814,.02690144,.03456147,.04312745
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Vermont","VT",.01447999,0,.01798347,.02924126,.07260326,.07533272,.05272482,.13679047
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Virginia","VA",.1214791,.12713486,.13054973,.11539342,.10622173,.12432475,.14204039,.13394305
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Washington","WA",.05986031,.05573513,.05182521,.05965392,.05695266,.0579909,.06198115,.06343655
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"West Virginia","WV",.10436999,.13287915,.08892038,.04859285,.11943374,.12804149,.11608677,.12358359
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wisconsin","WI",.03652762,.03999579,.02972927,.03151266,.04150286,.06332683,.05730445,.0312833
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wyoming","WY",.04794391,0,.02506107,.04586411,.02402402,.02502023,.01958817,.05123356
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alabama","AL",.14172213,.09477567,.09063224,.11931843,.1087129,.10979403,.13538258,.13651809
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alaska","AK",.11177408,.10148352,.07615719,.11701429,.09712584,.05151095,.07302171,.047623
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arizona","AZ",.03952833,.03422607,.02773679,.03183255,.0393244,.0338335,.03050305,.03134236
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arkansas","AR",.13627581,.11555979,.12007124,.14185984,.11810299,.10267054,.1261583,.14279005
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"California","CA",.088234,.08772738,.08755042,.08545942,.08342077,.08415,.08767469,.08792142
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Colorado","CO",.04020463,.04529237,.05309175,.05244427,.04843695,.04204791,.03723409,.04233367
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Connecticut","CT",.09723848,.07796532,.07919629,.09534486,.11196531,.10342814,.09462625,.10427304
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Delaware","DE",.08668335,.089388,.09900238,.10149927,.09535019,.08881494,.12928393,.15002197
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"District of Columbia","DC",.42183137,.36413178,.32773778,.35761559,.39673638,.42765573,.41462353,.29987341
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Florida","FL",.28334269,.28190011,.28137377,.28852361,.28593919,.2831997,.28388956,.28371403
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Georgia","GA",.08594211,.10000856,.0965842,.10223113,.10779756,.11051726,.10388798,.10405684
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Hawaii","HI",.00503341,.00572867,.01028887,.01684956,.0180295,.01534467,.01779272,.01210843
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Idaho","ID",.022354,.01464967,.01729219,.01441782,.02008615,.03133858,.04756874,.0413383
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Illinois","IL",.03453555,.03482765,.03794014,.03338816,.03489237,.03755298,.0317203,.03190424
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Indiana","IN",.05278664,.07372162,.0645789,.06363218,.09981813,.08802743,.05925268,.07739316
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Iowa","IA",.07769911,.07077903,.09328713,.09921723,.06835163,.06879566,.06893526,.070781
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Kansas","KS",.04098286,.05776785,.05730222,.05156089,.05597798,.06429443,.05390433,.05123778
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Kentucky","KY",.08550818,.0817479,.07621578,.11756302,.11197399,.10864946,.13747577,.11602084
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Louisiana","LA",.23129752,.24338432,.24119535,.22934519,.24412751,.22463143,.24629802,.24024303
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Maine","ME",.03879341,.0554607,.04456553,.02447167,.01757587,.01609072,.01122939,.02464672
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Maryland","MD",.18827894,.18420759,.20553024,.23920645,.24018542,.22813439,.23215151,.23682426
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Massachusetts","MA",.16771695,.15540072,.16154033,.18461449,.19656777,.1937318,.19079044,.20418933
